职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
technical support,广州,,12-18k·13薪,1-3年大专及以上,信必优,|计算机软件|1000-2000人|,游先生
高级软件测试工程师,广州-荔湾区,,25-50k·15薪,3-5年本科及以上,唯品会(中国),|互联网/电商|美股上市|10000人以上|,HR
广发银行测试工程师-不加班,广州-海珠区,,8-22k,经验不限统招本科,中软国际科技,|IT服务|10000人以上|,李女士
初级运维工程师,广州-海珠区,,8-13k·13薪,一年以下本科及以上,广州乐牛游戏,|游戏开发|100-499人|,吴女士
Android车载系统资深工程师 (MJ009885),广州-天河区,,18-36k,3-5年统招本科,小鹏汽车,|汽车/摩托车|美股上市|10000人以上|,谭女士
爬虫工程师,广州-海珠区,,15-25k,3-5年大专及以上,湛蓝科技,|互联网/电商|融资未公开|2000-5000人|,刘先生
音视频测试工程师,广州,,10-25k·13薪,3-5年统招本科,声网Agora,|互联网/电商|已上市|100-499人|,吴女士
大数据开发工程师,广州,,30-50k,1-3年硕士及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
AI算法工程师,广州,,30-50k,1-3年硕士及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
web前端开发工程师,广州,,10-16k,3-5年本科及以上,嘉为科技,|企业服务软件|B轮|500-999人|,卢先生
测试资深/高级工程师 (MJ007478),广州-天河区,,15-30k,3-5年统招本科,小鹏汽车,|汽车/摩托车|美股上市|10000人以上|,谭女士
Java架构师（智能运维方向）,广州,,25-35k,5-10年本科及以上,佳都科技集团股份有限公司,|计算机软件|沪深A股上市|2000-5000人|,田女士
生物信息工程师,广州-黄埔区,,10-20k·14薪,1-3年本科及以上,广州康立明生物科技股份有限公司,|制药/生物工程|D轮|500-999人|,漆先生
c++软件工程师,广州,,15-20k,3-5年本科及以上,源讯信息技术(中国)有限公司,|IT服务|500-999人|,佟女士
爬虫工程师,广州-白云区,,8-15k,3-5年本科及以上,广州盛为电子商务有限公司,|互联网/电商|融资未公开|100-499人|,潘女士
爬虫工程师,广州,,8-15k,3-5年本科及以上,广州盛为电子商务有限公司,|互联网/电商|融资未公开|100-499人|,潘女士
嵌入式软件开发工程师（上班地点：花都）,广州-花都区,,8-15k,1-3年统招本科,广州市凯泽利科技有限公司,|计算机/网络设备|50-99人|,张女士
Infrastructure Engineer,广州-天河区,,10-20k,1-3年本科及以上,上海华钦信息科技股份有限公司,|计算机软件|1000-2000人|,HR
游戏引擎开发工程师 (MJ002715),广州-番禺区,,15-30k·13薪,3-5年本科及以上,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
数据产品经理,广州,,15-25k,5-10年本科及以上,恒峰信息技术有限公司,|在线教育|已上市|100-499人|,何女士
运维工程师,广州-海珠区,,8-15k·13薪,经验不限统招本科,广州乐牛游戏,|游戏开发|100-499人|,吴女士
高级数据架构师,广州,,50-80k·13薪,5-10年统招本科,广州某国企单位,|互联网/电商|500-999人|,伍女士
高级数据架构师（专家级）,广州,,55-85k·13薪,5-10年硕士及以上,广州某国企单位,|互联网/电商|500-999人|,梅女士
软件测试工程师,广州,,10-15k,经验不限学历不限,全球私有制人力资源,|互联网/电商|2000-5000人|,梁女士
自动化测试工程师,广州,,10-15k,经验不限大专及以上,全球私有制人力资源,|互联网/电商|2000-5000人|,梁女士
系统运维工程师,广州,,14-21k·16薪,3-5年统招本科,中移互联网,|互联网/电商|融资未公开|1000-2000人|,赵先生
引擎开发工程师(渲染方向),广州-天河区,,25-40k·15薪,3-5年统招本科,趣丸科技,|互联网+|战略融资|500-999人|,王女士
ai算法工程师,广州-天河区,,30-50k·15薪,3-5年统招本科,知名互联网企业,|社交网络|B轮|1000-2000人|,叶女士
高级测试工程师,广州,,18-30k·16薪,经验不限大专及以上,国内的一站式大数据及AI智能商业应用提供商,|大数据|C轮|100-499人|,杨先生
数据架构师/Data Engineer,广州,,20-40k,5-10年学历不限,某知名上市IT软件公司,|计算机软件|融资未公开|10000人以上|,孙女士
数据分析经理,广州,,40-60k·16薪,5-10年本科及以上,国际知名科技公司,|互联网/电商|10000人以上|,刘女士
服务端开发工程师,广州,,25-35k·14薪,3-5年统招本科,某知名游戏公司,|游戏产业|已上市|10000人以上|,陈女士
服务端开发工程师,广州,,25-35k·14薪,3-5年统招本科,某知名游戏公司,|游戏产业|已上市|10000人以上|,陈女士
高级后台开发工程师-文档(深圳、广州、杭州）,广州,,30-60k·20薪,经验不限统招本科,知名互联网大厂,|内容(音视频/阅读)|D轮及以上|10000人以上|,麦先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
大数据高级\资深\专家,广州-天河区,,26-45k·15薪,经验不限统招本科,小鹏汽车科技有限公司,|互联网/电商|已上市|10000人以上|,任女士
数据科学家,广州,,20-40k,3-5年学历不限,全球Tier 1的银行及金融服务机构之一,|银行|已上市|10000人以上|,颜女士
AI量化交易策略研发团队Leader,广州-天河区,,50-70k·14薪,3-5年统招本科,国内研发量化投资金融公司,|基金/证券/投资|不需要融资|1-49人|,吴先生
渲染农场TD,广州-海珠区,,12-22k,1-3年大专及以上,聚变方成科技,|计算机软件|天使轮|1-49人|,何女士
全栈开发工程师,广州,,10-20k,1-3年大专及以上,汇专科技集团股份有限公司,|机械/机电/重工|500-999人|,曾女士
DevOps架构师,广州,,50-80k,10年以上本科及以上,亚马逊,|互联网/电商|5000-10000人|,朱女士
DevOps Consultant,广州,,50-80k,5-10年本科及以上,亚马逊,|互联网/电商|5000-10000人|,朱女士
少儿编程老师,广州,,10-15k,经验不限本科及以上,中数未来(广州)信息技术有限公司,|互联网+|1-49人|,李女士
运维开发工程师,广州-海珠区,,10-15k,经验不限统招本科,联邦车网,|互联网/电商|100-499人|,钟女士
ETL/RealTime/Spark,广州-天河区,,15-28k·13薪,5-10年本科及以上,上海华钦信息科技股份有限公司,|计算机软件|1000-2000人|,潘先生
智能工程师,广州,,15-25k,5-10年本科及以上,广东生活环境无害化处理中心有限公司,|环保|100-499人|,钟女士
HPC 高级软件开发工程,广州-番禺区,,20-35k,5-10年本科及以上,大陆投资(中国)有限公司,|汽车/摩托车|10000人以上|,何女士
开发实施工程师（RPA开发工程师）,广州,,8-18k·13薪,1-3年本科及以上,珠海金智维信息科技有限公司,|人工智能|A轮|100-499人|,陈女士
少儿编程老师,广州-番禺区,,6-10k,经验不限本科及以上,广州达卡乐科技有限公司,|专业服务|1-49人|,张先生
ui开发工程师,广州,,8-13k,1-3年本科及以上,广州瑞米信息科技有限公司,|文体娱乐|50-99人|,钟女士
测试工程师,广州-黄埔区,,5-10k,1-3年大专及以上,广州凡岛网络科技有限公司,|电子商务|1000-2000人|,尹先生
中级建模师,广州-天河区,,10-15k·13薪,3-5年统招本科,威尔森,|专业服务|100-499人|,郑女士
Senior Data AnalystG00293,广州-越秀区,,25-35k,10年以上本科及以上,友邦资讯科技,|IT服务|500-999人|,韩先生
数据分析师,广州-越秀区,,8-15k,1-3年统招本科,申迪,|计算机软件|100-499人|,许女士
Manager-Data Science,广州-天河区,,30-50k·13薪,5-10年大专及以上,Tier1 跨国全球投行类公司,|银行|融资未公开|10000人以上|,霍先生
大数据架构师,广州-天河区,,40-50k·15薪,经验不限硕士及以上,广州某电子服务股份有限公司,|大数据|不需要融资|500-999人|,郭女士
测试工程师/高级/资深/专家,广州-天河区,,18-35k·13薪,5-10年统招本科,小鹏汽车,|汽车/摩托车|已上市|10000人以上|,代先生
测试开发工程师,广州-天河区,,30-60k·16薪,3-5年学历不限,上海寺信网络科技有限公司,|互联网/电商|不需要融资|100-499人|,庞先生
高级测试开发工程师,广州-天河区,,30-60k·16薪,1-3年本科及以上,某网络科技有限公司,|金融科技|100-499人|,谭女士
测试开发,广州-天河区,,25-40k·16薪,1-3年统招本科,国内知名大型游戏公司,|游戏产业|10000人以上|,廖女士
nlp算法工程师,广州-天河区,,20-35k,3-5年本科及以上,某无人机公司,|无人机|C轮|500-999人|,钟先生
BI主管,广州-天河区,,15-22k,3-5年统招本科,Michael Page,|人力资源|5000-10000人|,周女士
图形算法工程师,广州,,30-50k,3-5年硕士及以上,黑格智能 黑格科技,|3D打印|B轮|500-999人|,叶女士
数据分析,广州-天河区,,7-12k·13薪,3-5年本科及以上,亚信科技,|通信业|10000人以上|,陈女士
人工智能算法工程师,广州-黄埔区,,10-20k,1-3年统招本科,广东畅视科技有限公司,|计算机/网络设备|50-99人|,张女士
高级数据分析师,广州-海珠区,,25-35k·15薪,5-10年本科及以上,致景科技,|电子商务|D轮|2000-5000人|,吴先生
DFT 工程师,广州,,25-50k,3-5年本科及以上,广州慧睿思通科技股份有限公司,|通信业|100-499人|,陈女士
PTBU-数据分析师,广州,,15-25k·16薪,3-5年本科及以上,酷狗音乐,|互联网/电商|1000-2000人|,郭女士
软件架构师（智能驾驶）,广州-花都区,,50-80k,5-10年硕士及以上,联友科技,|计算机软件|1000-2000人|,陈女士
高级数据分析师,广州,,10-20k,3-5年统招本科,SHEIN,|专业服务|D轮|10000人以上|,郑女士
仿真测试工程师（智能驾驶）,广州-花都区,,20-40k,3-5年统招本科,联友科技,|计算机软件|1000-2000人|,陈女士
服务端研发工程师（广州）-飞书,广州-天河区,,25-60k,5-10年本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,殷先生
NLP算法工程师,广州-天河区,,20-35k·14薪,1-3年统招本科,Flow++,|计算机软件|B轮|100-499人|,陈女士
数据开发(J12069),广州,,15-25k,3-5年本科及以上,上海汉得信息技术股份有限公司,|互联网/电商|已上市|10000人以上|,李女士
高级推荐系统研发工程师 (MJ004519),广州-番禺区,,20-40k·13薪,3-5年统招本科,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
ZNXT-业务运维,广州,,13-20k·16薪,3-5年本科及以上,酷狗音乐,|互联网/电商|1000-2000人|,郭女士
SPBU-测试开发工程师,广州,,15-25k·16薪,3-5年本科及以上,酷狗音乐,|互联网/电商|1000-2000人|,郭女士
SPBU-游戏测试工程师,广州,,15-25k·16薪,3-5年本科及以上,酷狗音乐,|互联网/电商|1000-2000人|,郭女士
Principal Electrical Engineer (Power & Analog),广州,,面议,5-10年本科及以上,iRobot,|家具/家电|已上市|50-99人|,陈女士
PTBU-软件测试工程师,广州,,15-25k·16薪,3-5年本科及以上,酷狗音乐,|互联网/电商|1000-2000人|,郭女士
海外数字营销（数据分析）(NL42),广州-天河区,,15-25k,1-3年本科及以上,广州星际悦动股份有限公司,|互联网/电商|天使轮|100-499人|,张先生
软件开发工程师,广州-天河区,,面议,3-5年本科及以上,剑维软件技术(上海)有限公司北京分公司,|计算机软件|100-499人|,孙女士
自动化测试,广州-海珠区,,12-22k,3-5年大专及以上,中电金信,|计算机软件|其他|10000人以上|,莫女士
自动化测试,广州-番禺区,,20-40k·13薪,经验不限本科及以上,永盛人力集团,|人力资源|1000-2000人|,闫女士
嵌入式软件工程师（光电）,广州-黄埔区,,2-4k·15薪,3-5年统招本科,广州导远电子科技有限公司,|汽车零部件及配件|100-499人|,黄女士
测试开发工程师,广州-天河区,,15-30k,3-5年统招本科,太平洋网络,|互联网/电商|已上市|500-999人|,刘女士
风控算法工程师 (MJ004514),广州-番禺区,,20-40k·13薪,3-5年统招本科,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
图像算法工程师 (MJ004513),广州-番禺区,,20-40k·13薪,3-5年统招本科,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
中级硬件测试工程师,广州,,7-15k,3-5年大专及以上,广州西麦科技股份有限公司,|计算机软件|新三板上市|100-499人|,刘女士
C++开发工程师,广州-黄埔区,,15-20k,3-5年本科及以上,广州金鹏集团有限公司,|网络安全|其他|2000-5000人|,林女士
NLP自然语言处理工程师(J10611),广州,,15-25k·14薪,3-5年本科及以上,广州中康资讯股份有限公司,|互联网/电商|100-499人|,陈女士
数据分析师,广州-番禺区,,12-20k,1-3年本科及以上,合创汽车,|汽车/摩托车|500-999人|,黄女士
技术/研发经理,广州,,20-35k,5-10年统招本科,广东保椿养老产业集团股份有限公司,|互联网+|融资未公开|100-499人|,张先生
大数据开发工程师,广州-天河区,,13-15k,3-5年大专及以上,北京神州泰岳软件股份有限公司,|计算机软件|创业板上市|2000-5000人|,钟女士
高级/资深服务端开发工程师（MA96）,广州,,20-30k·16薪,3-5年统招本科,网易集团,|互联网/电商|已上市|10000人以上|,严女士
高级/资深UE4客户端开发（MA78）,广州,,25-35k·16薪,3-5年统招本科,网易集团,|互联网/电商|已上市|10000人以上|,严女士
经营分析运营主管,广州-海珠区,,12-18k,1-3年本科及以上,广州市易工品科技有限公司,|互联网/电商|500-999人|,胡女士
飞行汽车-Java开发高级/资深工程师 (MJ011421),广州-天河区,,18-35k,5-10年统招本科,小鹏汽车,|汽车/摩托车|美股上市|10000人以上|,谭女士
Java开发高级/资深工程师,广州-天河区,,18-35k,5-10年统招本科,小鹏汽车,|汽车/摩托车|美股上市|10000人以上|,谭女士
Java后台开发（大平台+六险三金）,广州-天河区,,12-24k·17薪,5-10年统招本科,联通软件研究院,|通信业|融资未公开|2000-5000人|,倪女士
高级测试开发工程师,广州-南沙区,,20-30k,经验不限统招本科,广州小马智行科技有限公司,|计算机软件|C轮|100-499人|,梁女士
机器视觉算法工程师,广州,,20-30k·13薪,5-10年统招本科,旭璟自动化,|机械设备制造|100-499人|,刘先生
大数据开发工程师,广州-黄埔区,,面议,3-5年统招本科,杰创智能科技股份有限公司,|IT服务|已上市|100-499人|,赵女士
推荐算法 (MJ000551),广州-海珠区,,30-35k·13薪,经验不限本科及以上,斗鱼网络,|互联网/电商|已上市|1000-2000人|,陈女士
后端研发 (MJ000879),广州-海珠区,,12-24k·13薪,1-3年本科及以上,斗鱼网络,|互联网/电商|已上市|1000-2000人|,陈女士
前端工程师 (MJ000728),广州-海珠区,,12-22k·13薪,1-3年本科及以上,斗鱼网络,|互联网/电商|已上市|1000-2000人|,陈女士
运维实施,广州-黄埔区,,7-10k·13薪,1-3年本科及以上,上海普望,|互联网+|融资未公开|50-99人|,刘女士
渲染开发工程师,广州,,20-40k·13薪,3-5年硕士及以上,时谛智能,|互联网/电商|B轮|100-499人|,吴女士
深度学习算法工程师,广州-天河区,,15-30k,3-5年统招本科,视景医疗,|医疗器械|100-499人|,周先生
java工程师,广州,,20-30k·13薪,3-5年本科及以上,腾云悦智科技(深圳)有限责任公司,|大数据行业应用|融资未公开|1000-2000人|,徐女士
视觉应用工程师,广州-番禺区,,20-30k·14薪,1-3年本科及以上,迁移科技,|计算机软件|A轮|50-99人|,张女士
数据挖掘工程师,广州-番禺区,,15-30k,3-5年本科及以上,浩鲸云计算科技股份有限公司,|计算机软件|5000-10000人|,关女士
计算机视觉工程师,广州,,20-40k,经验不限硕士及以上,柏视医疗,|互联网/电商|A轮|50-99人|,陈先生
AI/Digital Expert,广州,,40-60k·13薪,5-10年本科及以上,捷普集团 JABIL,|电子/芯片/半导体|10000人以上|,许女士
自动化测试,广州-番禺区,,20-35k·16薪,3-5年本科及以上,永盛人力集团,|人力资源|1000-2000人|,陈女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
算法工程师,广州,,25-40k·13薪,3-5年硕士及以上,时谛智能,|互联网/电商|B轮|100-499人|,吴女士
战略分析师,广州-越秀区,,15-25k·13薪,3-5年本科及以上,文峰荟(广州)创业投资管理有限公司,|电子商务|其他|100-499人|,赖先生
NLP算法工程师 (MJ003321),广州-番禺区,,25-50k·13薪,3-5年统招本科,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
数据挖掘工程师,广州-黄埔区,,面议,3-5年统招本科,杰创智能科技股份有限公司,|IT服务|已上市|100-499人|,赵女士
高级产品策划师（SAP PP/ IBP方向）,广州,,15-20k,5-10年本科及以上,美赞臣营养品(中国)有限公司,|快消品|2000-5000人|,邝先生
（中高级）数据分析师,广州-天河区,,12-16k,3-5年大专及以上,广州丰石科技有限公司,|互联网/电商|天使轮|100-499人|,黄女士
电子技术研发工程师,广州-天河区,,8-13k·13薪,1-3年统招本科,广东德生科技股份有限公司,|互联网/电商|中小板上市|1000-2000人|,梁先生
IOS开发工程师（物联网）,广州,,15-30k·15薪,5-10年本科及以上,菲亚兰德,|机械设备制造|融资未公开|500-999人|,谢女士
安卓APP开发工程师（物联网）,广州,,15-30k·15薪,5-10年统招本科,菲亚兰德,|机械设备制造|融资未公开|500-999人|,谢女士
教材教辅编辑,广州,,12-16k,1-3年本科及以上,南方传媒,|影视文化|沪深A股上市|5000-10000人|,曾女士
销售分析专家,广州,,15-30k,5-10年统招本科,广发信用卡中心,|银行|10000人以上|,邓女士
资深数据分析师,广州-海珠区,,20-30k·15薪,3-5年本科及以上,全量全速,|垂直电商|天使轮|100-499人|,陈女士
初级系统运维工程师,广州-天河区,,7-10k,1-3年大专及以上,广州丰石科技有限公司,|互联网/电商|天使轮|100-499人|,黄女士
数据分析师,广州-海珠区,,7-14k·13薪,经验不限统招本科,广州银行信用卡,|银行|1000-2000人|,谭先生
测试高级工程师,广州-越秀区,,13-16k,5-10年大专及以上,软通动力分支机构,|互联网/电商|10000人以上|,苏女士
数据开发工程师,广州-番禺区,,14-22k,5-10年本科及以上,浩鲸云计算科技股份有限公司,|计算机软件|5000-10000人|,关女士
数据分析师（业务分析）+周末双休+朝九晚六,广州-黄埔区,,7-10k,一年以下大专及以上,Skyee,|互联网金融|战略投资|50-99人|,许女士
cocos2d客户端开发工程师,广州-海珠区,,10-15k,1-3年本科及以上,英雄互娱科技股份有限公司,|游戏产业|科创板上市|1000-2000人|,陈女士
数据分析师,广州-黄埔区,,25-35k·13薪,3-5年统招本科,广州启盟信息科技有限公司,|互联网+|A轮|1-49人|,肖女士
广州-测试工程师（飞书）,广州-天河区,,25-50k,5-10年本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,陈先生
JAVA开发工程师-中高级,广州-黄埔区,,12-28k,3-5年本科及以上,深圳市蓝鹰立德软件咨询有限公司,|企业服务软件|天使轮|100-499人|,胡女士
设备研发工程师,广州-天河区,,8-13k·13薪,经验不限统招本科,广东德生科技股份有限公司,|互联网/电商|中小板上市|1000-2000人|,梁先生
自动化测试工程师,广州-天河区,,17-25k·13薪,5-10年统招本科,奔步,|计算机软件|100-499人|,潘女士
运维工程师 (MJ002525),广州-海珠区,,8-15k·14薪,3-5年本科及以上,广东映客互娱网络信息有限公司,|社交网络|港股上市|500-999人|,杨女士
数仓开发工程师 (MJ002386),广州,,15-25k·14薪,经验不限本科及以上,广东映客互娱网络信息有限公司,|社交网络|港股上市|500-999人|,杨女士
DBA运维工程师,广州-天河区,,10-13k,1-3年大专及以上,北京神州泰岳软件股份有限公司,|计算机软件|创业板上市|2000-5000人|,钟女士
商业数据分析,广州,,20-30k·13薪,3-5年统招本科,时谛智能,|互联网/电商|B轮|100-499人|,吴女士
运维工程师,广州-天河区,,10-20k,1-3年统招本科,广州银联网络支付有限公司,|互联网/电商|1000-2000人|,郑先生
助理运维工程师,广州-天河区,,7-12k,经验不限统招本科,广州银联网络支付有限公司,|互联网/电商|1000-2000人|,郑先生
数据流转规划师,广州,,15-30k,经验不限本科及以上,广发信用卡中心,|银行|10000人以上|,王女士
数据分析师,广州,,15-30k,经验不限统招本科,广发信用卡中心,|银行|10000人以上|,王女士
数据建模分析师,广州,,15-30k,经验不限统招本科,广发信用卡中心,|银行|10000人以上|,王女士
测试经理/测试工程师,广州,,10-20k,3-5年本科及以上,元知智慧建设科技有限公司,|互联网+|50-99人|,王先生
高级运维工程师,广州,,12-20k,3-5年本科及以上,元知智慧建设科技有限公司,|互联网+|50-99人|,王先生
高级游戏开发工程师（动作方向）,广州,,15-30k·16薪,经验不限本科及以上,网易集团,|互联网/电商|已上市|10000人以上|,万女士
高级服务端/客户端开发工程师（UE4）,广州,,15-30k·16薪,经验不限本科及以上,网易集团,|互联网/电商|已上市|10000人以上|,万女士
高级游戏开发工程师（剧情方向）,广州,,15-30k·16薪,经验不限本科及以上,网易集团,|互联网/电商|已上市|10000人以上|,万女士
数据挖掘分析师,广州-天河区,,20-35k·14薪,3-5年统招本科,广州中康资讯股份有限公司,|互联网/电商|100-499人|,赵女士
电商数据运营,广州-越秀区,,10-13k·13薪,3-5年大专及以上,广州交通集团物流有限公司,|制药/生物工程|融资未公开|100-499人|,梁女士
【校招】期货研究员（上海、北京、广州、重庆）（J10220）,广州,,8-12k,经验不限硕士及以上,中信建投期货,|基金/证券/投资|500-999人|,吕女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
高级生信分析工程师,广州,急聘,10-20k,经验不限硕士及以上,广州序科码生物技术有限责任公司,|制药/生物工程|融资未公开|50-99人|,胡女士
车联网大数据运用,广州,急聘,10-15k·15薪,3-5年本科及以上,广汽本田汽车有限公司,|汽车/摩托车|10000人以上|,王女士
數據標註師 -人工智能/機器學習 (廣東話),广州,急聘,面议,经验不限学历不限,Apple,|计算机/网络设备|5000-10000人|,周先生
人群运营+双休,广州-海珠区,,10-15k,3-5年大专及以上,广州市汇美时尚集团股份有限公司,|服装纺织|战略投资|1000-2000人|,姚女士
500强 数据分析 DA /data analysis,广州-海珠区,,13-22k,3-5年本科及以上,中电金信,|计算机软件|其他|10000人以上|,赖女士
数据分析,广州-海珠区,,12-25k·14薪,1-3年本科及以上,广州一卓科技有限公司,|1-49人|,刘女士
数据分析工程师,广州,,14-27k,3-5年统招本科,森大集团,|快消品|5000-10000人|,赵女士
数据分析,广州,,13-18k·13薪,5-10年大专及以上,广东****股份有限公司,|制药/生物工程|2000-5000人|,张女士
项目高级主任（数据分析方向）,广州,,15-20k·13薪,3-5年本科及以上,安利(中国),|快消品|5000-10000人|,叶女士
数据分析工程岗,广州,,15-25k·13薪,3-5年统招本科,中国联通广东省分公司,|通信业|1000-2000人|,黄女士
数据分析经理,广州,,15-25k,3-5年本科及以上,丹姿集团,|快消品|1000-2000人|,黄女士
商业数据分析（电商O2O）,广州-天河区,,9-14k·13薪,1-3年本科及以上,广州中康资讯股份有限公司,|互联网/电商|100-499人|,赵女士
数据分析,广州-白云区,,6-12k,1-3年大专及以上,青时服饰,|服装纺织|100-499人|,黄女士
数据分析主管,广州,,8-11k,3-5年大专及以上,UR 快尚时装有限公司,|服装纺织|2000-5000人|,郭先生
数据分析主管,广州,,8-12k,3-5年大专及以上,嫚熙控股(广州)有限公司,|互联网/电商|500-999人|,谢女士
商业数据分析,广州,,20-30k·13薪,3-5年统招本科,时谛智能,|互联网/电商|B轮|100-499人|,吴女士
数据分析经理3134,广州-天河区,,15-20k·13薪,5-10年本科及以上,健合(中国)有限公司,|快消品|2000-5000人|,胡女士
数据分析工程师,广州,,15-20k·13薪,1-3年统招本科,中国联通广东省分公司,|通信业|1000-2000人|,黄女士
数据分析经理,广州,,20-35k·14薪,3-5年大专及以上,供应链电商平台,|电商供应链|C轮|1000-2000人|,梁女士
数据分析经理,广州,,20-35k·14薪,5-10年本科及以上,广州未来一手网络科技有限公司,|互联网/电商|500-999人|,吴先生
数据分析经理,广州,,20-35k·14薪,3-5年大专及以上,供应链电商平台,|电商供应链|C轮|1000-2000人|,梁女士
数据分析经理,广州-荔湾区,,20-40k·13薪,3-5年本科及以上,国内大型电商企业,|互联网/电商|C轮|1000-2000人|,刘女士
bi数据分析,广州,,20-40k,经验不限统招本科,Michael Page,|人力资源|5000-10000人|,李女士
财务数据分析助理,广州,,4-6k·13薪,1-3年大专及以上,PWU朴物大美,|快消品|A轮|100-499人|,叶女士
数据分析部经理/副经理,广州,,15-25k,3-5年硕士及以上,广州天鹏计算机科技有限公司,|互联网/电商|B轮|100-499人|,邓女士
数据分析,广州,,15-35k,3-5年统招本科,广发信用卡中心,|银行|10000人以上|,廖女士
数据分析总监,广州-荔湾区,,80-100k,5-10年统招本科,一手,|电子商务|C轮|500-999人|,刘先生
数据分析总监,广州-荔湾区,,50-80k,3-5年本科及以上,国内大型电商企业,|互联网/电商|C轮|1000-2000人|,刘女士
数据分析总监,广州,,55-80k·15薪,5-10年本科及以上,广州未来一手网络科技有限公司,|互联网/电商|500-999人|,吴先生
数据分析工程师,广州,,10-15k,1-3年硕士及以上,中国电器科学研究院股份有限公司,|芯片/集成电路|已上市|2000-5000人|,李女士
大数据分析师,广州,,15-25k·13薪,1-3年统招本科,中国联通广东省分公司,|通信业|1000-2000人|,黄女士
客服数据分析助理,广州-天河区,,面议,经验不限大专及以上,周生生,|珠宝/玩具/工艺品|5000-10000人|,苏女士
数据分析师/数据分析经理,广州,,20-35k·14薪,3-5年统招本科,中国知名服装供应链电商平台,|电子商务|C轮|500-999人|,杨女士
运营商BU-数据分析-广州,广州,,10-15k·14薪,1-3年本科及以上,科大讯飞,|计算机软件|已上市|10000人以上|,刘先生
跨境电商数据分析专员,广州,,5-6k,经验不限大专及以上,丹梨电商,|IT服务|1-49人|,符先生
数据分析实习生,广州,,1-2k,一年以下本科及以上,广州市原象信息科技有限公司,|广告营销|500-999人|,黎女士
数据分析专家,广州,,35-50k·13薪,5-10年本科及以上,安利(中国),|快消品|5000-10000人|,叶女士
数据分析主管,广州-天河区,,10-15k,3-5年统招本科,广信通信,|通信业|5000-10000人|,肖女士
数据分析总监（薪资+期权）,广州,,55-80k·15薪,5-10年统招本科,中国知名服装供应链电商平台,|电子商务|C轮|500-999人|,杨女士
数据分析专家,广州,,40-50k·14薪,3-5年统招本科,中国知名的互联网公司,|互联网/电商|5000-10000人|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2022届储备干部（商品中心）- 数据分析岗,广州-白云区,,4-5k·13薪,经验不限大专及以上,三福服饰有限公司,|服装纺织|10000人以上|,詹女士
数据分析专员（内审-反舞弊方向）(027932),广州,,8-15k·13薪,1-3年本科及以上,唯品会(中国),|互联网/电商|美股上市|10000人以上|,HR
数据分析,广州,,13-20k·13薪,1-3年统招本科,中国联通广东省分公司,|通信业|1000-2000人|,黄女士
数据分析岗,广州,,15-25k·13薪,5-10年统招本科,中国联通广东省分公司,|通信业|1000-2000人|,黄女士
数据分析总监/副总监,广州-天河区,,30-60k,5-10年统招本科,盈峰普惠,|信托/担保/拍卖|50-99人|,邓女士
商业数据分析,广州-天河区,,15-20k·13薪,1-3年统招本科,信息科技,|大数据|融资未公开|50-99人|,侯先生
数据分析专员,广州,,15-25k·15薪,3-5年本科及以上,欧美快消行业,|快消品|100-499人|,顾先生
数据分析总监,广州,,70-100k·14薪,5-10年统招本科,广州某知名互联网公司,|互联网/电商|C轮|1000-2000人|,刘女士
数据分析总监,广州-荔湾区,,50-80k·16薪,5-10年统招本科,某知名电商平台公司,|电子商务|C轮|1000-2000人|,游先生
海外数字营销（数据分析）(NL42),广州-天河区,,15-25k,1-3年本科及以上,广州星际悦动股份有限公司,|互联网/电商|天使轮|100-499人|,张先生
产品运营-数据分析,广州-天河区,,6-12k,一年以下大专及以上,广州汶颢信息技术有限公司,|游戏产业|战略投资|50-99人|,王女士
营销经理（数据分析）,广州,,15-25k,3-5年本科及以上,广州暨大美塑生物科技有限公司,|医疗/保健/美容|500-999人|,何女士
数据分析,广州-海珠区,,15-30k,3-5年本科及以上,领雁科技,|计算机软件|500-999人|,陈女士
数据分析工程师,广州,,6-8k,1-3年大专及以上,广州丰石科技有限公司,|互联网/电商|天使轮|100-499人|,肖女士
BI总监（电商/数据分析）,广州,,35-65k·16薪,5-10年统招本科,大型上市电商头部企业,|互联网/电商|已上市|10000人以上|,谢女士
