职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
python开发工程师,武汉,,10-13k·13薪,1-3年大专及以上,纬创软件,|计算机软件|5000-10000人|,张女士
大数据开发工程师 （Python方向）,武汉-江夏区,,11-18k,3-5年本科及以上,纬创软件,|计算机软件|5000-10000人|,李女士
高级开发工程师（c++/Python）,武汉,,15-20k,3-5年本科及以上,武汉迎风聚智科技有限公司,|计算机软件|天使轮|1-49人|,董女士
python,武汉,,16-30k·14薪,3-5年本科及以上,华为,|通信业|10000人以上|,江先生
高级python工程师,武汉-洪山区,,15-30k·14薪,1-3年大专及以上,武汉夜莺科技有限公司,|互联网/电商|1-49人|,彭先生
python后端开发工程师,武汉,,10-12k,1-3年大专及以上,纬创软件,|计算机软件|5000-10000人|,刘先生
python 开发工程师,武汉-江夏区,,15-20k·14薪,3-5年本科及以上,熵智科技(深圳)有限公司,|仪器/电气/自动化|A轮|1-49人|,倪女士
Python开发工程师（移动数据事业部）,武汉,,10-15k,1-3年大专及以上,光庭信息,|IT服务|1000-2000人|,HR
高级 Python 后端开发工程师,武汉-江夏区,,20-30k,经验不限统招本科,武汉小果科技有限公司,|互联网/电商|A轮|50-99人|,英女士
python讲师,武汉-洪山区,,10-15k,经验不限本科及以上,新职业网校,|在线教育|1-49人|,王女士
python讲师,武汉-洪山区,,8-13k,经验不限本科及以上,新职业网校,|在线教育|1-49人|,高先生
python开发工程师,武汉,,11-21k·14薪,3-5年大专及以上,武汉好拍在线信息技术有限公司,|贸易/进出口|A轮|1-49人|,何先生
python云平台研发工程师（J12484） (MJ000158),武汉-洪山区,,15-25k·14薪,1-3年本科及以上,绿盟科技集团股份有限公司,|计算机/网络设备|已上市|1000-2000人|,陈女士
python开发工程师(WAF)(J12137),武汉,,15-25k·14薪,经验不限统招本科,绿盟科技集团股份有限公司,|计算机/网络设备|已上市|1000-2000人|,陈女士
Python后端开发,武汉-洪山区,,13-19k,经验不限本科及以上,武汉夜莺科技有限公司,|互联网/电商|1-49人|,张先生
python开发工程师,武汉,,9-14k,3-5年本科及以上,数字绿土,|IT服务|D轮|100-499人|,胡先生
python研发工程师,武汉,,15-23k,5-10年大专及以上,武汉从心信息科技有限公司,|互联网/电商|天使轮|1-49人|,杜先生
Python程序员,武汉,,8-16k,3-5年大专及以上,武汉乐谷在线科技有限公司,|游戏开发|战略投资|100-499人|,刘女士
python开发工程师,武汉,,15-25k·13薪,3-5年统招本科,北京云族佳科技有限公司,|互联网/电商|A轮|5000-10000人|,李女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
赴日Python开发,武汉,,12-27k,1-3年大专及以上,武汉青凌未来科技有限公司,|计算机软件|融资未公开|1-49人|,程先生
赴日Python开发,武汉-洪山区,,12-36k,1-3年大专及以上,武汉青凌未来科技有限公司,|计算机软件|融资未公开|1-49人|,鲁女士
Python工程师,武汉,,15-30k,3-5年本科及以上,北京青云科技股份有限公司,|IT服务|科创板上市|500-999人|,HR
python后端开发工程师,武汉,,10-15k·14薪,1-3年大专及以上,武汉夜莺科技有限公司,|互联网/电商|1-49人|,李女士
python开发工程师,武汉-洪山区,,13-25k·14薪,3-5年统招本科,某科技有限公司,|企业服务软件|A轮|50-99人|,朱女士
python开发工程师,武汉-洪山区,,12-24k,1-3年本科及以上,某互联网科技公司,|互联网/电商|A轮|50-99人|,马女士
Python开发工程师,武汉-洪山区,,12-24k·14薪,3-5年学历不限,某知名公司,|智能硬件|A轮|50-99人|,蒋先生
python开发工程师,武汉-洪山区,,12-24k·14薪,3-5年统招本科,武汉某科技有限公司,|商业智能|A轮|50-99人|,孟先生
C++工程师/python,武汉,,20-35k,经验不限本科及以上,武汉某头部数据公司,|大数据行业应用|A轮|100-499人|,孔先生
python软件工程师,武汉,,10-15k,1-3年统招本科,武汉某科技股份有限公司,|通信业|已上市|2000-5000人|,张先生
python初级开发工程师,武汉-江夏区,,7-13k,1-3年大专及以上,安徽知托付信息技术有限公司,|1-49人|,李女士
Python实训讲师,武汉,,9-13k,经验不限本科及以上,北京千锋互联科技,|教育培训|500-999人|,郑女士
Python,武汉-黄陂区,,8-12k,经验不限本科及以上,长乐鑫荣纺织有限公司,|服装纺织|,徐先生
Python,武汉,,5-7k,经验不限中专/中技及以上,武汉纵向前网络科技有限公司,|计算机软件|,张先生
数据分析专家（211/985）,武汉-武昌区,,7-13k,经验不限统招本科,易佰网络,|互联网/电商|D轮|2000-5000人|,王女士
周末双休/开发测试工程师,武汉-洪山区,,10-15k·14薪,经验不限统招本科,中望软件,|计算机软件|已上市|500-999人|,方女士
 版图设计工程师(高级),武汉-洪山区,,15-30k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
版图或DRC算法工程师,武汉,,15-30k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
程序开发工程师,武汉,,15-30k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
数据开发（英语口语）,武汉,,15-25k,3-5年大专及以上,博彦科技,|IT服务|已上市|10000人以上|,潘女士
数据开发工程师,武汉,,12-20k,3-5年统招本科,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
大数据开发工程师,武汉,,30-50k,1-3年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
AI人工智能高级工程师,武汉,,30-50k,1-3年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
爬虫运维开发工程师,武汉-洪山区,,6-11k·14薪,1-3年大专及以上,智线云科技(北京)有限公司,|互联网/电商|A轮|100-499人|,HR
测试工程师-安全测试,武汉,,10-20k,3-5年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,刘先生
电控系统测试工程师,武汉,,12-29k,1-3年本科及以上,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
图像算法工程师,武汉-洪山区,,10-18k,经验不限本科及以上,苍穹数码,|计算机软件|融资未公开|2000-5000人|,徐女士
XMC -- Spice Modeling经理(J10700),武汉,,25-45k,3-5年统招本科,武汉新芯集成电路制造有限公司,|电子/芯片/半导体|1000-2000人|,杨女士
Linux应用工程师（北京、武汉）,武汉,,20-30k,3-5年本科及以上,某信息安全公司,|计算机软件|100-499人|,孙先生
资深技术架构师,武汉,,25-45k·16薪,5-10年统招本科,某金融科技公司,|金融科技|战略融资|5000-10000人|,胡女士
PA工程师,武汉,,10-15k·13薪,1-3年统招本科,上市公司,|汽车/摩托车|融资未公开|100-499人|,李女士
c++高级软件工程师,武汉,,19-35k,3-5年学历不限,武汉某技术服务有限公司,|计算机软件|不需要融资|100-499人|,南先生
c++开发工程师,武汉,,15-30k·14薪,1-3年统招本科,武汉华信云创技术服务有限公司,|互联网/电商|不需要融资|100-499人|,侯女士
c++开发工程师,武汉,,20-35k,1-3年统招本科,****技术服务有限公司,|计算机软件|不需要融资|100-499人|,许女士
数据分析师,武汉-江夏区,,6-8k·13薪,3-5年本科及以上,上海律正企业管理有限公司,|互联网金融|融资未公开|1000-2000人|,王女士
c++,武汉,,15-25k·13薪,经验不限统招本科,某大型上市IT企业,|IT服务|10000人以上|,李女士
测试经理（测试开发）,武汉,,20-30k·15薪,5-10年统招本科,亚太地区知名的智能语音和人工智能上市企业,|互联网/电商|2000-5000人|,周先生
数据分析工程师（实习生）,武汉-江夏区,,面议,1-3年硕士及以上,武汉彼欧英瑞杰汽车系统有限公司,|汽车/摩托车|100-499人|,丁女士
自动化测试工程师,武汉-蔡甸区,,8-13k,经验不限大专及以上,某知名网络科技有限公司,|车联网|100-499人|,潘女士
软件测试工程师-光谷软件园（P421）,武汉,,8-13k,1-3年本科及以上,京北方信息,|IT服务|已上市|10000人以上|,田女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
自动化脚本开发工程师（研发岗）,武汉,,6-10k,3-5年本科及以上,深圳市有为信息技术发展有限公司,|汽车/摩托车|500-999人|,郑女士
ASIC验证工程师_MPD团队 （应届毕业生）,武汉-蔡甸区,,15-20k·15薪,经验不限硕士及以上,湖北芯擎科技有限公司,|电子/芯片/半导体|100-499人|,阮女士
运维工程师,武汉-洪山区,,16-25k·14薪,3-5年学历不限,武汉夜莺科技有限公司,|互联网/电商|1-49人|,凡女士
实现/DFT工程师 （应届毕业生）,武汉-蔡甸区,,15-20k·15薪,经验不限硕士及以上,湖北芯擎科技有限公司,|电子/芯片/半导体|100-499人|,阮女士
智能服务BU-C++开发工程师--武汉,武汉,,15-25k,3-5年本科及以上,科大讯飞,|计算机软件|已上市|10000人以上|,高女士
大数据工程师,武汉,,10-15k,经验不限统招本科,美和易思教育,|教育培训|500-999人|,刘女士
c++软件工程师,武汉,,18-35k,1-3年本科及以上,武汉某技术服务有限公司（武汉某技术服务有限公司）,|计算机软件|100-499人|,许女士
数据开发工程师,武汉,,20-35k·13薪,5-10年本科及以上,某智能交通出行公司,|互联网/电商|A轮|50-99人|,乔先生
自动化测试开发工程师,武汉-江夏区,,10-18k,3-5年本科及以上,上海诺行信息技术有限公司,|计算机软件|100-499人|,杨女士
数据分析工程师(J11865),武汉,,10-20k,5-10年统招本科,长江存储科技有限责任公司,|电子/芯片/半导体|1000-2000人|,王女士
高级技术经理／项目经理-Leader全栈能力,武汉-洪山区,,11-20k·13薪,3-5年统招本科,智线云科技(北京)有限公司,|互联网/电商|A轮|100-499人|,高女士
嵌入式,武汉,,16-35k·16薪,经验不限本科及以上,华为,|通信业|10000人以上|,陈先生
java,武汉,,16-35k·16薪,经验不限本科及以上,华为,|通信业|10000人以上|,陈先生
C++开发工程师,武汉-江夏区,,15-30k·15薪,经验不限本科及以上,华为,|通信业|10000人以上|,李先生
生信工程师,武汉,,6-12k,经验不限统招本科,谱度众合(武汉)生命科技有限公司,|教育培训|50-99人|,康女士
资深SOC设计工程师,武汉-洪山区,,20-30k·14薪,5-10年硕士及以上,武汉梦芯科技有限公司,|电子/芯片/半导体|A轮|100-499人|,刘女士
IT工程师,武汉-江夏区,,10-15k·15薪,3-5年大专及以上,武汉芯动科技有限公司,|电子/芯片/半导体|100-499人|,段女士
运维工程师,武汉-洪山区,,6-10k·13薪,1-3年统招本科,深圳市飞速创新技术股份有限公司武汉分公司,|电子商务|C轮|1000-2000人|,楚女士
ai算法工程师,武汉,,15-20k·14薪,1-3年硕士及以上,高德红外,|仪器/电气/自动化|已上市|1000-2000人|,朱女士
软件架构师（智能驾驶）,武汉-蔡甸区,,50-80k,5-10年硕士及以上,联友科技,|计算机软件|1000-2000人|,陈女士
仿真测试工程师（智能驾驶）,武汉-蔡甸区,,20-40k,3-5年统招本科,联友科技,|计算机软件|1000-2000人|,陈女士
中级算法研究员（先研院）,武汉-硚口区,,25-35k·14薪,3-5年硕士及以上,推想医疗科技股份有限公司,|计算机软件|D轮|100-499人|,马女士
图像算法工程师-端上算法4435,武汉,,25-40k·14薪,3-5年硕士及以上,四维图新,|互联网/电商|已上市|2000-5000人|,高女士
仿真测试工程师（V2X）,武汉,,10-15k·14薪,1-3年本科及以上,怿星科技,|汽车/摩托车|融资未公开|100-499人|,黄女士
后端开发工程师(J10785),武汉-洪山区,,15-25k·16薪,3-5年本科及以上,建信金融科技有限责任公司,|计算机软件|5000-10000人|,杨女士
运维工程师（WHJ1602）,武汉-洪山区,,12-18k·15薪,3-5年统招本科,招银云创,|IT服务|1000-2000人|,李女士
特效td,武汉,,18-30k·13薪,3-5年大专及以上,两点十分,|影视文化|B轮|100-499人|,朱女士
CI持续集成开发工程师,武汉,,8-10k·14薪,1-3年本科及以上,武汉精测电子集团股份有限公司,|仪器/电气/自动化|沪深A股上市|500-999人|,王女士
量化策略研究员/量化分析师,武汉-洪山区,,13-16k,3-5年大专及以上,武汉金策略,|计算机软件|融资未公开|50-99人|,杨女士
软件测试工程师（武汉）,武汉,,7-12k,1-3年统招本科,北京亚控科技,|计算机软件|100-499人|,苗女士
测试工程师 （武汉央企校招/五险一金/提供食宿班车）,武汉-江夏区,,8-13k,经验不限统招本科,虹信科技,|通信业|2000-5000人|,付女士
图像算法工程师,武汉-江夏区,,25-45k,1-3年硕士及以上,武汉巨合科技有限公司,|电子/芯片/半导体|50-99人|,谌女士
商业分析经理（福州）,武汉,,18-25k·13薪,3-5年本科及以上,朴朴,|电子商务|C轮|10000人以上|,施女士
数据产品,武汉,,10-15k·13薪,3-5年本科及以上,优品财富,|互联网/电商|A轮|100-499人|,何女士
运维工程师（DevOps）,武汉-洪山区,,15-30k·14薪,3-5年本科及以上,思特沃克软件技术(西安)有限公司,|互联网/电商|2000-5000人|,向女士
嵌入式软件开发工程师,武汉-汉阳区,,6-10k,1-3年大专及以上,寓乐湾教育科技,|K12教育|100-499人|,刘女士
AI框架软件工程师,武汉,,15-30k·14薪,1-3年硕士及以上,AutoChips,|电子/芯片/半导体|100-499人|,HR
数据仓库工程师,武汉-洪山区,,9-15k,3-5年本科及以上,武汉互创联合科技有限公司,|IT服务|C轮|100-499人|,熊女士
算法研究员（武汉）15000-30000/月薪,武汉,,15-30k,1-3年硕士及以上,武汉天喻教育科技有限公司,|在线教育|融资未公开|500-999人|,何先生
AI标注运营管理 (MJ001674),武汉-蔡甸区,,18-30k,3-5年本科及以上,亿咖通,|计算机/网络设备|B轮|1000-2000人|,黄女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
软件开发工程师（java）,武汉,,8-15k·15薪,1-3年本科及以上,欧姆龙自动化(中国)有限公司,|仪器/电气/自动化|融资未公开|1000-2000人|,陈女士
车联网大数据工程师,武汉,,15-25k,3-5年统招本科,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
字节跳动——测试工程师（飞书）,武汉-洪山区,,25-50k,5-10年本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,陈先生
算法总监,武汉,,40-60k·16薪,1-3年博士,深圳市自行科技有限公司,|汽车/摩托车|A轮|50-99人|,刘女士
GPU开发工程师(J18335),武汉-洪山区,,12-24k,1-3年本科及以上,华大集团,|制药/生物工程|创业板上市|5000-10000人|,马女士
云平台测试,武汉,,15-25k,3-5年本科及以上,东风悦享科技有限公司,|人工智能|100-499人|,张先生
IT运维服务工程师,武汉-江夏区,,15-30k·15薪,3-5年统招本科,丰图科技(深圳)有限公司,|计算机软件|A轮|500-999人|,徐先生
云平台AI开发,武汉,,15-25k,3-5年硕士及以上,东风悦享科技有限公司,|人工智能|100-499人|,张先生
生信分析工程师,武汉,,10-15k·13薪,1-3年硕士及以上,武汉爱博泰克生物科技有限公司,|制药/生物工程|500-999人|,段女士
嵌入式软件开发,武汉-洪山区,,15-30k,经验不限统招本科,上海睿赛德电子科技有限公司,|电子/芯片/半导体|50-99人|,龙女士
高级数据分析师,武汉,,15-30k·15薪,5-10年本科及以上,亚信科技,|通信业|10000人以上|,黎先生
建模算法工程师,武汉,,20-40k,经验不限硕士及以上,华为,|通信业|10000人以上|,张先生
系统测试工程师,武汉,,13-22k·15薪,3-5年统招本科,格蓝若,|智能硬件|天使轮|50-99人|,谭先生
软件测试工程师,武汉-洪山区,,10-18k,3-5年本科及以上,华芯巨数,|芯片/集成电路|天使轮|50-99人|,陈女士
产品验证工程师（J12235）,武汉,,20-30k,3-5年本科及以上,长江存储科技有限责任公司,|电子/芯片/半导体|1000-2000人|,王女士
后端开发工程师（武汉）,武汉,,10-20k·14薪,3-5年本科及以上,纸贵科技,|计算机软件|B轮|100-499人|,何女士
C++高级工程师,武汉,,15-25k·16薪,5-10年本科及以上,武汉中海庭数据技术有限公司,|计算机软件|100-499人|,翟先生
图像算法工程师,武汉,,15-30k·16薪,3-5年硕士及以上,武汉中海庭数据技术有限公司,|计算机软件|100-499人|,翟先生
高级测试工程师,武汉-汉阳区,,15-25k·13薪,5-10年本科及以上,浙江吉利控股集团,|汽车/摩托车|10000人以上|,汪女士
web前端开发工程师,武汉-洪山区,,14-24k·16薪,3-5年统招本科,招商证券,|证券|沪深A股上市|10000人以上|,石先生
嵌入式软件工程师,武汉-洪山区,,20-30k·14薪,5-10年学历不限,上海睿赛德电子科技有限公司,|电子/芯片/半导体|50-99人|,马女士
测试工程师（央企/五险一金/提供食宿）,武汉-江夏区,,10-15k,1-3年统招本科,虹信科技,|通信业|2000-5000人|,付女士
Golang开发工程师（云安全/云安全资源池产品部/武汉）,武汉-东西湖区,,8-20k·13薪,1-3年统招本科,天融信科技,|计算机软件|2000-5000人|,孔女士
自动驾驶算法工程师,武汉,,20-30k·16薪,5-10年本科及以上,武汉中海庭数据技术有限公司,|计算机软件|100-499人|,孙先生
车联网DBA,武汉,,10-20k,3-5年本科及以上,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
软件测试工程师,武汉-江夏区,,8-12k,3-5年统招本科,蓝泰源,|IT服务|100-499人|,易女士
数据仓库工程师,武汉,,10-20k,3-5年本科及以上,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
数据库开发工程师（数据分析方向）,武汉,,10-20k,3-5年本科及以上,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
数据库开发工程师,武汉,,10-20k,3-5年本科及以上,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
性能测试工程师,武汉-江汉区,,12-20k·13薪,3-5年本科及以上,联通智网科技有限公司,|互联网/电商|100-499人|,管先生
图像算法工程师-深度学习方向	,武汉-蔡甸区,,15-30k·14薪,3-5年硕士及以上,东软睿驰汽车技术(沈阳)有限公司,|汽车/摩托车|1000-2000人|,刘女士
测试工具开发工程师,武汉-蔡甸区,,15-30k·14薪,3-5年统招本科,东软睿驰汽车技术(沈阳)有限公司,|汽车/摩托车|1000-2000人|,刘女士
K8S运维开发工程师,武汉-东西湖区,,12-22k,5-10年大专及以上,青岛中瑞集团,|互联网/电商|2000-5000人|,衡女士
渠道售前架构师,武汉-江汉区,,20-30k,5-10年本科及以上,腾云悦智科技(深圳)有限责任公司,|大数据行业应用|融资未公开|1000-2000人|,徐女士
激光雷达感知算法专家,武汉,,20-40k,5-10年硕士及以上,东风悦享科技有限公司,|人工智能|100-499人|,张先生
射频工程师,武汉,,15-25k,1-3年本科及以上,上海道生物联技术有限公司,|芯片/集成电路|1-49人|,龚女士
数据开发工程师（实习培养）,武汉-江夏区,,12-20k,一年以下统招本科,金山世游,|游戏产业|2000-5000人|,王女士
深度学习算法工程师（实习培养）,武汉-江夏区,,12-20k,一年以下统招本科,金山世游,|游戏产业|2000-5000人|,王女士
游戏后端开发工程师（实习培养）,武汉-江夏区,,12-20k,一年以下统招本科,金山世游,|游戏产业|2000-5000人|,王女士
测试工程师15k/双休/不加班,武汉-汉阳区,,8-15k·14薪,经验不限统招本科,湖北奇遇网络科技有限公司,|电子商务|500-999人|,段先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
测试开发工程师,武汉,,18-25k,5-10年本科及以上,摩托罗拉(武汉)移动技术通信有限公司,|通信业|10000人以上|,王女士
测试工程师,武汉-洪山区,,10-18k,经验不限统招本科,威讯柏睿数据科技(北京)有限公司,|计算机软件|B轮|100-499人|,箭女士
DevOps工程师,武汉,,15-25k,3-5年统招本科,乾阳智能,|AI行业应用|1-49人|,周女士
高级运维工程师,武汉-洪山区,,10-15k,5-10年本科及以上,雷神科技,|计算机软件|100-499人|,梅女士
中国信科-2022校园招聘-测试工程师（5G系统）,武汉-江夏区,,9-13k,经验不限统招本科,虹信科技,|通信业|2000-5000人|,付女士
图像算法工程师,武汉,,15-25k·16薪,1-3年硕士及以上,武汉中海庭数据技术有限公司,|计算机软件|100-499人|,孙先生
XMC--DFM 工程师,武汉,,10-20k,1-3年本科及以上,武汉新芯集成电路制造有限公司,|电子/芯片/半导体|1000-2000人|,杨女士
高级安全测试工程师,武汉-江汉区,,15-30k·13薪,5-10年本科及以上,联通智网科技有限公司,|互联网/电商|100-499人|,管先生
软件测试经理,武汉-江夏区,,16-23k,5-10年统招本科,蓝泰源,|IT服务|100-499人|,易女士
数据开发工程师（Java）,武汉-江夏区,,8-15k,经验不限统招本科,金山世游,|游戏产业|2000-5000人|,王女士
深度学习算法工程师,武汉-江夏区,,8-15k,经验不限统招本科,金山世游,|游戏产业|2000-5000人|,王女士
游戏后端开发工程师,武汉-江夏区,,8-15k,经验不限统招本科,金山世游,|游戏产业|2000-5000人|,王女士
腾讯会议GO/JAVA/c++后台开发,武汉-洪山区,,14-28k·16薪,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,范女士
算法工程师,武汉-洪山区,,15-30k,3-5年本科及以上,华芯巨数,|芯片/集成电路|天使轮|50-99人|,陈女士
bi数据工程师,武汉-洪山区,,12-20k,1-3年本科及以上,鸿之微科技(上海)股份有限公司,|计算机软件|50-99人|,吕女士
高性能集群管理工程师,武汉-洪山区,,7-12k,3-5年统招本科,武汉生物样本库有限公司,|制药/生物工程|1-49人|,刘女士
生信分析工程师-测序,武汉-洪山区,,7-12k,3-5年统招本科,武汉生物样本库有限公司,|制药/生物工程|1-49人|,刘女士
生物信息工程师-单细胞,武汉-洪山区,,7-10k,1-3年硕士及以上,武汉生物样本库有限公司,|制药/生物工程|1-49人|,刘女士
深度学习算法工程师,武汉,,15-25k·14薪,1-3年硕士及以上,深圳市自行科技有限公司,|汽车/摩托车|A轮|50-99人|,刘女士
生物信息工程师,武汉,,10-15k,3-5年硕士及以上,百易汇能生物,|制药/生物工程|50-99人|,曹女士
软件工程师（武汉）,武汉-江夏区,,15-25k·13薪,5-10年本科及以上,深圳市智微智能科技股份有限公司,|计算机软件|融资未公开|1000-2000人|,胡女士
高级嵌入式软件工程师（MCU）,武汉,,15-30k,3-5年本科及以上,上海道生物联技术有限公司,|芯片/集成电路|1-49人|,龚女士
视觉算法开发,武汉,,12-24k,3-5年统招本科,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
c++开发,武汉,,面议,经验不限大专及以上,东风悦享科技有限公司,|人工智能|100-499人|,张先生
后台开发工程师,武汉-洪山区,,14-28k·16薪,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,范女士
XMC—设计服务资深工程师,武汉,,20-40k,5-10年本科及以上,武汉新芯集成电路制造有限公司,|电子/芯片/半导体|1000-2000人|,杨女士
大数据风控总监,武汉,,35-60k·13薪,10年以上本科及以上,深圳前海兴邦商业保理有限公司,|证券|50-99人|,郭先生
算法研发工程师（遥感应用开发方向）,武汉,,30-50k,1-3年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
大数据开发工程师,武汉-武昌区,,11-23k·13薪,3-5年统招本科,广东南方数码科技股份有限公司,|计算机软件|500-999人|,冯先生
生物信息工程师,武汉,,12-17k,经验不限硕士及以上,上海源兹生物科技有限公司,|制药/生物工程|50-99人|,金女士
高级java开发工程师,武汉,,10-15k·13薪,5-10年本科及以上,湖北楚天龙实业有限公司,|智能硬件|100-499人|,纪女士
资深算法工程师,武汉-洪山区,,10-20k,经验不限统招本科,奥谱天成(厦门)光电有限公司,|仪器/电气/自动化|50-99人|,李女士
XMC--大数据研发工程师,武汉-江夏区,,10-15k,3-5年统招本科,武汉新芯集成电路制造有限公司,|电子/芯片/半导体|1000-2000人|,杨女士
测试分析工程师,武汉,,15-25k,3-5年本科及以上,摩托罗拉(武汉)移动技术通信有限公司,|通信业|10000人以上|,王女士
SSD测试开发工程师,武汉-江夏区,,10-30k·14薪,经验不限统招本科,鹏钛存储技术(南京)有限公司,|芯片/集成电路|C轮|50-99人|,钟女士
测试工程师,武汉,,10-15k·15薪,3-5年本科及以上,泰康保险集团股份有限公司武汉后援基地,|保险|10000人以上|,万先生
数据分析师,武汉-蔡甸区,,8-15k,3-5年大专及以上,东风鸿泰,|互联网/电商|500-999人|,刘女士
嵌入式软件测试工程师,武汉-洪山区,,9-15k·13薪,3-5年统招本科,正扬电子,|汽车/摩托车|5000-10000人|,易女士
嵌入式软件测试工程师,武汉-洪山区,,9-15k·13薪,3-5年统招本科,东莞正扬电子机械有限公司武汉研发中心,|汽车/摩托车|50-99人|,余女士
数据分析工程师,武汉-洪山区,,15-30k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
XMC--数据分析专家,武汉,,15-30k,3-5年本科及以上,武汉新芯集成电路制造有限公司,|电子/芯片/半导体|1000-2000人|,杨女士
web前端开发工程师,武汉-江夏区,,8-12k,3-5年大专及以上,武汉有教文化传播有限公司,|教育信息化|50-99人|,郭女士
腾讯会议系统测试工程师,武汉-洪山区,,14-26k·16薪,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,范女士
视频云高级测试工程师,武汉-洪山区,,14-26k·16薪,1-3年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,范女士
IC版图设计工程师,武汉-洪山区,,20-40k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
图像处理算法工程师,武汉-江夏区,,25-45k,1-3年硕士及以上,武汉巨合科技有限公司,|电子/芯片/半导体|50-99人|,谌女士
云计算软件工程师,武汉-江夏区,,20-40k,1-3年硕士及以上,武汉巨合科技有限公司,|电子/芯片/半导体|50-99人|,谌女士
自动化测试开发工程师,武汉-江夏区,,10-15k,3-5年大专及以上,博彦科技,|IT服务|已上市|10000人以上|,潘女士
Data Engineer,武汉,,15-25k·13薪,3-5年本科及以上,普华永道信息技术,|IT服务|10000人以上|,杨女士
测试工程师-功能测试,武汉,,10-20k,3-5年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,刘先生
中高级java开发工程师,武汉-汉阳区,,18-35k·13薪,5-10年大专及以上,北京安帝科技有限公司,|网络安全|A轮|100-499人|,刘女士
鲲鹏FAE（C++）1,武汉,,9-18k,1-3年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,刘先生
嵌入式软件开发工程师,武汉-洪山区,,20-40k,3-5年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
高级算法工程师,武汉,,20-35k·14薪,3-5年硕士及以上,深圳市自行科技有限公司,|汽车/摩托车|A轮|50-99人|,刘女士
射频工程师-滤波器设计,武汉-洪山区,,25-50k,3-5年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
Layout工程师,武汉-洪山区,,15-30k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
自动化软件工程师,武汉-洪山区,,20-40k,1-3年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
测试工程师,武汉-洪山区,,6-10k·14薪,1-3年大专及以上,迈润智能,|互联网/电商|A轮|1-49人|,朱女士
算法工程师,武汉,,15-25k,1-3年硕士及以上,华砺智行(武汉)科技有限公司,|计算机软件|天使轮|50-99人|,李先生
cad工程师,武汉-洪山区,,20-40k,3-5年本科及以上,武汉敏声新技术有限公司,|芯片/集成电路|B轮|50-99人|,杨女士
深度学习算法工程师,武汉,,12-29k,3-5年本科及以上,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
感知融合平台开发,武汉,,12-29k,3-5年本科及以上,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
车辆控制基础软件工程师,武汉,,12-29k,3-5年本科及以上,东风汽车公司技术中心,|汽车/摩托车|2000-5000人|,皮先生
