职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
java开发工程师,南京-秦淮区,,11-16k·13薪,3-5年大专及以上,光典信息发展有限公司,|融资未公开|5000-10000人|,徐先生
java开发经理,南京-鼓楼区,,10-15k,1-3年大专及以上,小杨生煎,|快消品|2000-5000人|,王先生
java开发,南京,,15-30k,1-3年本科及以上,华为终端有限公司,|电子/芯片/半导体|其他|10000人以上|,陈先生
java研发工程师,南京-雨花台区,,15-20k·13薪,3-5年本科及以上,上海燕谷坊电子商务有限公司,|快消品|1000-2000人|,马女士
java开发工程师,南京,,10-25k·13薪,1-3年本科及以上,普华永道信息技术,|IT服务|10000人以上|,尹女士
高级java开发工程师,南京-建邺区,,15-25k,3-5年本科及以上,智通三千,|O2O服务|500-999人|,吴女士
Senior Java,南京-玄武区,,16-18k·15薪,3-5年本科及以上,某全球共享服务中心,|互联网+|融资未公开|100-499人|,黄女士
Senior Java,南京-玄武区,,16-18k·15薪,3-5年本科及以上,某全球共享服务中心,|互联网+|融资未公开|100-499人|,黄女士
JAVA开发工程师,南京-建邺区,,12-20k·14薪,1-3年统招本科,某寿险公司,|保险|A轮|500-999人|,马女士
高级java开发工程师,南京,,20-40k,3-5年统招本科,国内通讯公司,|互联网+|已上市|10000人以上|,李女士
JAVA软件开发工程师,南京,,8-16k·13薪,1-3年统招本科,嘉环科技股份有限公司,|通信业|5000-10000人|,李先生
高级JAVA工程师（财务） (MJ005012),南京-雨花台区,,20-28k,5-10年统招本科,SHEIN,|电子商务|10000人以上|,魏女士
Go/Java高级软件开发工程师,南京-雨花台区,,11-18k,3-5年本科及以上,中兴通讯股份有限公司-有线产品经营部,|通信业|10000人以上|,张先生
Java开发工程师（南京）,南京-雨花台区,,12-20k·13薪,3-5年本科及以上,亚信科技,|通信业|10000人以上|,唐女士
系统架构师（java方向）,南京,,20-25k,5-10年本科及以上,南京国睿信维软件有限公司,|IT服务|500-999人|,施女士
Java软件研发工程师,南京,,6-12k,经验不限本科及以上,南京国睿信维软件有限公司,|IT服务|500-999人|,施女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Java开发/前端开发/软件测试,南京-秦淮区,急聘,8-12k,一年以下本科及以上,联蔚数科,|云服务|500-999人|,黄女士
Python软件工程师/Python Software Engineer,南京,,12-22k·13薪,3-5年本科及以上,慧咨环球(中国)信息技术有限公司,|计算机软件|已上市|100-499人|,臧女士
Python QT开发工程师,南京,,10-13k·14薪,1-3年统招本科,中科云尚(南京)智能技术有限公司,|AI行业应用|100-499人|,李女士
python,南京-江宁区,,15-25k·14薪,经验不限统招本科,南京某某网络安全公司,|互联网/电商|其他|50-99人|,杨先生
python开发工程师,南京,,8-13k·14薪,3-5年大专及以上,鼎阳科技,|机械/机电/重工|融资未公开|500-999人|,余女士
python开发工程师,南京-栖霞区,,8-14k,1-3年本科及以上,鼎阳科技,|机械/机电/重工|融资未公开|500-999人|,余女士
Python开发,南京-六合区,,12-24k·13薪,1-3年本科及以上,润和软件,|政务/公共服务|创业板上市|10000人以上|,李女士
Python 后端工程师(J4VW2),南京,,40-60k,3-5年学历不限,思码逸,|企业服务软件|A轮|1-49人|,高女士
python开发工程师,南京,,10-20k·14薪,1-3年本科及以上,擎天科技南京,|IT服务|500-999人|,HR
Python高级开发工程师,南京,,15-20k·13薪,3-5年统招本科,玖壹叁陆零医学科技南京有限公司,|计算机软件|战略投资|100-499人|,任女士
python爬虫与数据工程师,南京-雨花台区,,12-16k,1-3年本科及以上,擎盾数据,|计算机软件|C轮|500-999人|,王女士
python后端开发工程师,南京,,15-30k·13薪,经验不限硕士及以上,中科院,|计算机软件|500-999人|,杨女士
python开发工程师,南京-雨花台区,,13-20k·13薪,3-5年统招本科,南京翼海云峰软件技术有限公司,|计算机软件|100-499人|,潘女士
Python后端工程师,南京,,12-18k·13薪,一年以下统招本科,四象科技,|新能源|1-49人|,商女士
python开发工程师,南京,,15-20k,经验不限本科及以上,某知名智能科技公司,|通信业|50-99人|,谢女士
python开发工程师,南京,,15-20k,1-3年本科及以上,某知名智能科技有限公司,|计算机软件|50-99人|,王女士
python开发工程师,南京,,15-20k,1-3年统招本科,某科技公司,|计算机软件|50-99人|,唐先生
python工程师,南京-江宁区,,10-15k,3-5年大专及以上,南京中谷芯信息科技有限公司,|物联网|融资未公开|,魏女士
python后端开发工程师,南京,,10-15k,1-3年统招本科,江苏君立华域信息安全技术股份有限公司,|计算机软件|新三板上市|100-499人|,陈先生
python工程师,南京-雨花台区,,8-15k,1-3年本科及以上,南京云旭和信息科技有限公司,|计算机软件|A轮|50-99人|,万女士
Python开发,南京-江宁区,,11-22k,1-3年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,陈先生
python开发工程师,南京-鼓楼区,,15-30k,3-5年统招本科,某新大型互联网公司,|互联网/电商|已上市|100-499人|,林女士
python开发工程师,南京-江宁区,,7-13k·14薪,经验不限统招本科,优速网络科技,|计算机软件|融资未公开|100-499人|,HR
Python开发工程师,南京-江宁区,,15-30k,5-10年统招本科,江苏引跑网络科技有限公司,|计算机软件|融资未公开|1-49人|,沈女士
Python开发工程师,南京,,15-20k,3-5年本科及以上,江苏大周基业智能科技有限公司,|计算机软件|50-99人|,黄女士
IDV开发工程师（python）,南京,,15-30k,经验不限大专及以上,机敏科技,|计算机软件|A轮|100-499人|,孙女士
python后端开发工程师,南京,,12-30k,1-3年大专及以上,机敏科技,|计算机软件|A轮|100-499人|,孙女士
python开发工程师,南京-江宁区,,12-20k,3-5年大专及以上,上海瀚茗斯科技,|区块链|100-499人|,杨女士
python开发工程师,南京,,15-18k·14薪,1-3年本科及以上,南京控维通信科技有限公司,|通信业|B轮|100-499人|,郭先生
Python开发工程师,南京-玄武区,,15-22k·13薪,1-3年本科及以上,毕马威中国 KPMG China,|专业服务|5000-10000人|,寿女士
接口自动化测试（python）,南京,,30-40k,3-5年本科及以上,北京能科瑞元数字技术有限公司,|计算机软件|100-499人|,张女士
python开发工程师,南京-江宁区,,15-20k·14薪,经验不限统招本科,南京某大型网络安全公司,|网络安全|100-499人|,鲍女士
python开发工程师,南京-江宁区,,15-20k·14薪,经验不限统招本科,南京某大型网络安全公司,|网络安全|100-499人|,鲍女士
Python测试开发,南京-雨花台区,,18-35k,3-5年统招本科,网宿科技,|互联网/电商|沪深A股上市|2000-5000人|,王女士
python后端开发工程师,南京-鼓楼区,,17-30k·20薪,5-10年统招本科,某大型互联网有限公司,|基金/证券/投资|已上市|10000人以上|,赖女士
linux python开发工程师,南京,,15-30k,3-5年本科及以上,博智安全科技股份有限公司,|网络安全|C轮|100-499人|,居女士
高级python开发工程师,南京-雨花台区,,20-30k·13薪,3-5年本科及以上,北京品科技术有限公司,|计算机软件|B轮|50-99人|,杜先生
python开发,南京,,15-25k·13薪,3-5年统招本科,易安联,|互联网/电商|B轮|1-49人|,陈女士
python开发工程师,南京-雨花台区,,15-30k·13薪,3-5年统招本科,浙江天行健智能科技有限公司,|自动驾驶|天使轮|50-99人|,赵女士
openstack开发工程师（python）,南京,,20-35k,经验不限大专及以上,机敏科技,|计算机软件|A轮|100-499人|,孙女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
python研发工程师,南京-鼓楼区,,10-15k,3-5年大专及以上,中兴网信,|通信业|1000-2000人|,陈女士
python开发工程师,南京-雨花台区,,11-21k·13薪,1-3年本科及以上,润和软件,|政务/公共服务|创业板上市|10000人以上|,王女士
C/C++/Python/Java软件开发工程师,南京,,12-24k·14薪,经验不限统招本科,世界500强科技企业,|人工智能|融资未公开|10000人以上|,张女士
python开发工程师,南京-江宁区,,10-15k·13薪,1-3年本科及以上,南京百丝特,|批发零售|100-499人|,方女士
python开发,南京-江宁区,,10-16k,3-5年大专及以上,中易智能科技(南京)有限公司,|互联网/电商|融资未公开|50-99人|,司女士
测试开发（python）（自动化测试可培养）,南京-雨花台区,,8-18k,1-3年统招本科,软通动力,|计算机软件|,邢女士
Python软件开发,南京,,15-30k,3-5年本科及以上,中汽创智,|汽车研发|融资未公开|1000-2000人|,杨先生
python开发工程师,南京-浦口区,,12-20k·13薪,3-5年本科及以上,南京低功耗芯片技术研究院有限公司,|教育培训|100-499人|,葛先生
python开发工程师,南京,,15-25k·14薪,3-5年本科及以上,中电鸿信信息科技有限公司,|互联网/电商|融资未公开|5000-10000人|,张先生
python运维开发工程师,南京-鼓楼区,,20-30k,3-5年统招本科,靖禾管理咨询(上海)有限公司,|芯片/集成电路|1-49人|,孟先生
Python爬虫工程师,南京-江宁区,,15-25k,1-3年本科及以上,南京索帕新能源有限公司,|教育培训|,朱女士
python后端开发工程师,南京-鼓楼区,,15-20k,1-3年大专及以上,南京麦佳电子商务有限公司,|电子商务|融资未公开|50-99人|,陈女士
python开发工程师,南京,,12-18k,3-5年本科及以上,软通动力,|互联网/电商|10000人以上|,张女士
Python,南京-雨花台区,,12-24k·13薪,3-5年统招本科,润和软件,|政务/公共服务|创业板上市|10000人以上|,李女士
软件开发工程师（Python）（南京&杭州）,南京-雨花台区,,15-25k·14薪,1-3年统招本科,华为,|通信业|10000人以上|,吕女士
数据中心SDN软件Python开发工程师,南京-江宁区,,20-40k·13薪,经验不限大专及以上,北京大地云网科技有限公司,|计算机软件|融资未公开|1-49人|,钱女士
python,南京,,15-25k·14薪,3-5年本科及以上,博智安全科技股份有限公司,|网络安全|C轮|100-499人|,仲女士
Python爬虫工程师,南京-溧水区,,8-13k·14薪,1-3年大专及以上,好水(南京)环保科技有限公司,|环保|,John CEO
python开发工程师,南京-雨花台区,,8-16k,1-3年统招本科,佰钧成技术,|计算机软件|融资未公开|5000-10000人|,彭女士
python高级开发工程师,南京,,15-30k,3-5年本科及以上,江苏卓顿信息科技有限公司,|计算机软件|融资未公开|,谭女士
python开发工程师,南京-江宁区,,面议,1-3年统招本科,南京天洑软件有限公司,|计算机软件|B轮|50-99人|,程女士
Python后端开发工程师(4HSP),南京,,10-20k,3-5年本科及以上,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,郭女士
python,南京-栖霞区,,6-11k,1-3年本科及以上,南京林风智巡科技有限公司,|计算机软件|1-49人|,陈先生
数据库工程师（Python语言型）,南京,,22-26k·13薪,3-5年统招本科,南京宜开数据分析技术有限公司,|计算机/网络设备|1-49人|,张女士
python开发工程师,南京,,8-13k,1-3年本科及以上,江苏红网技术股份有限公司,|企业服务软件|融资未公开|100-499人|,刘女士
python后端开发工程师,南京,,10-20k,3-5年统招本科,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,陈女士
python软件工程师,南京,,15-20k,1-3年本科及以上,南京泰格金卡科技有限公司,|机械/机电/重工|融资未公开|1-49人|,陈女士
python,南京-秦淮区,,9-14k,1-3年本科及以上,江苏泰赋星通信技术有限公司,|通信业|融资未公开|,孔女士
python开发工程师,南京-鼓楼区,,8-14k,3-5年本科及以上,华扬联众数字技术股份有限公司,|广告/市场/会展|沪深A股上市|500-999人|,潘女士
Python软件开发工程师,南京-雨花台区,,15-25k,经验不限统招本科,华为,|通信业|10000人以上|,冯先生
高级python开发工程师,南京-雨花台区,,18-22k·13薪,3-5年本科及以上,大数医达,|医疗信息化|B轮|100-499人|,夏女士
python开发工程师,南京,,8-12k,1-3年本科及以上,南京云旭和信息科技有限公司,|计算机软件|A轮|50-99人|,万女士
python后台开发工程师(JV8WP),南京,,10-20k,1-3年统招本科,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,郭女士
Python工程师（数据采集）,南京,,10-18k,1-3年统招本科,云帐房,|互联网/电商|D轮|1000-2000人|,马女士
python后端开发工程师,南京-雨花台区,,11-18k,1-3年大专及以上,瑞科天衍,|IT服务|其他|50-99人|,马女士
中高级python开发工程师,南京-江宁区,,10-20k·14薪,3-5年统招本科,赛宁网安,|IT服务|B轮|100-499人|,邓女士
Python开发工程师（后台）,南京-雨花台区,,14-20k,3-5年本科及以上,云帐房,|互联网/电商|D轮|1000-2000人|,赵女士
python工程师（后端数据处理）,南京-雨花台区,,12-20k,3-5年统招本科,云帐房,|互联网/电商|D轮|1000-2000人|,赵女士
Python自动化测试工程师,南京-雨花台区,,13-30k·13薪,3-5年本科及以上,博彦科技,|IT服务|已上市|10000人以上|,邹女士
python后端开发工程师,南京,,10-20k·14薪,1-3年本科及以上,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,侯女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Python开发工程师（NJ-IT-D001）,南京-雨花台区,,10-20k,1-3年本科及以上,瞬联软件科技,|计算机软件|1000-2000人|,刘女士
python开发工程师,南京-雨花台区,,15-23k,3-5年统招本科,中兴通讯股份有限公司-有线产品经营部,|通信业|10000人以上|,游女士
python开发工程师,南京-江宁区,,12-24k,经验不限统招本科,软通动力,|互联网/电商|10000人以上|,HR
Python后端开发工程师,南京-雨花台区,,10-20k,3-5年统招本科,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,陈女士
中高级python开发工程师,南京,,10-20k,1-3年统招本科,赛宁网安,|IT服务|B轮|100-499人|,邓女士
python老师,南京-江宁区,,5-10k,1-3年本科及以上,全兜收科技(上海)有限公司,|批发零售|,苏女士
C++/Python老师（双休）,南京-江宁区,,5-10k,一年以下本科及以上,全兜收科技(上海)有限公司,|批发零售|,苏女士
python爬虫工程师,南京-鼓楼区,,8-16k·13薪,1-3年本科及以上,华扬联众数字技术股份有限公司,|广告/市场/会展|沪深A股上市|500-999人|,宗女士
python开发（AI智能）,南京-雨花台区,,11-22k,3-5年统招本科,软通动力技术服务,|互联网/电商|10000人以上|,欧女士
python后台开发工程师.(JTQKP),南京,,10-20k,3-5年统招本科,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,徐先生
Python开发工程师,南京-江宁区,,15-30k,5-10年统招本科,江苏引跑网络科技有限公司,|计算机软件|融资未公开|1-49人|,周女士
python开发工程师,南京,,12-20k,3-5年本科及以上,南京真食雅会商贸有限公司,|1-49人|,石女士
python后台开发工程师(JV8WP),南京,,10-20k,1-3年本科及以上,南京网觉软件有限公司,|互联网/电商|融资未公开|100-499人|,HR
Python AI算法工程师,南京,,18-22k,3-5年硕士及以上,南京张力信息技术有限公司,|计算机软件|1-49人|,杨先生
Python,南京,,8-10k,1-3年本科及以上,南京小网科技有限责任公司,|互联网/电商|融资未公开|,赵女士
python爬虫工程师,南京,,13-26k,3-5年本科及以上,中软国际科技,|IT服务|10000人以上|,马女士
Python开发工程师,南京,,20-30k,经验不限本科及以上,华为终端有限公司,|电子/芯片/半导体|其他|10000人以上|,李女士
Python中级开发工程师,南京,,12-15k·13薪,经验不限统招本科,新巴特(安徽)智能科技有限公司,|互联网/电商|1-49人|,王女士
python开发工程师,南京,,8-14k,1-3年本科及以上,南京赛宁信息技术有限公司,|C轮|,蒋女士
python开发工程师,南京-江宁区,,8-14k,1-3年本科及以上,南京赛宁信息技术有限公司,|C轮|,蒋女士
python后端工程师,南京-玄武区,,8-14k,1-3年大专及以上,公平价,|O2O服务|A轮|50-99人|,曹女士
python开发工程师,南京-江宁区,,8-15k,1-3年本科及以上,拓攻机器人,|互联网/电商|B轮|100-499人|,HR
Python后端工程师,南京-雨花台区,,10-18k,3-5年本科及以上,南京网眼软件有限公司,|互联网/电商|融资未公开|100-499人|,HR
python开发工程师,南京,,15-25k·14薪,1-3年本科及以上,卫星通信高科技企业,|通信业|B轮|100-499人|,黄女士
python爬虫工程师,南京-鼓楼区,,15-30k·13薪,3-5年统招本科,北京明德蓝鹰投资咨询有限公司,|咨询服务|融资未公开|,孟女士
python开发工程师,南京,,8-15k·13薪,1-3年本科及以上,鑫合易家,|企业服务软件|其他|100-499人|,黄女士
Python开发工程师,南京-雨花台区,,16-24k·13薪,1-3年本科及以上,北京品科技术有限公司,|计算机软件|B轮|50-99人|,杜先生
python工程师（RPA）,南京-雨花台区,,12-20k,1-3年本科及以上,云帐房,|互联网/电商|D轮|1000-2000人|,王女士
c/c++/java/python/go开发工程师,南京-雨花台区,,18-35k·15薪,经验不限统招本科,五百强通信企业,|互联网/电商|已上市|5000-10000人|,亢女士
python开发工程师,南京-建邺区,,20-40k·14薪,1-3年本科及以上,Flow++,|计算机软件|B轮|100-499人|,王先生
pythonweb全栈开发工程师,南京,,11-18k,3-5年本科及以上,中科南京人工智能创新研究院,|人工智能|50-99人|,冷先生
python web全栈开发工程师,南京-江宁区,,11-18k·14薪,经验不限本科及以上,中科南京人工智能创新研究院,|人工智能|50-99人|,冷先生
python研发工程师,南京-江宁区,,12-17k·15薪,3-5年统招本科,远思智能,|计算机软件|1-49人|,孙先生
Python工程师（爬虫/反爬方向）,南京,,15-30k·13薪,经验不限学历不限,南京聪明狗网络技术有限公司,|互联网/电商|融资未公开|,王先生
软件工程师-Java/Python方向,南京-栖霞区,,15-29k,5-10年本科及以上,南京盛腾汽车科技有限责任公司,|汽车/摩托车|100-499人|,热女士
python开发工程师,南京-雨花台区,,10-25k·13薪,1-3年统招本科,润和软件,|政务/公共服务|创业板上市|10000人以上|,张女士
Python开发工程师,南京-浦口区,,10-20k·14薪,1-3年本科及以上,擎天科技南京,|IT服务|500-999人|,夏女士
校招软件研发工程师（Python）,南京-建邺区,,10-15k·14薪,一年以下统招本科,万得,|互联网/电商|其他|2000-5000人|,傅女士
python工程师,南京-雨花台区,,12-20k,3-5年统招本科,云帐房,|互联网/电商|D轮|1000-2000人|,赵女士
python,南京,,12-18k·13薪,3-5年本科及以上,鑫合易家,|企业服务软件|其他|100-499人|,沈女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
SDN软件开发工程师（C/C++，java，python）,南京-雨花台区,,15-30k·14薪,1-3年本科及以上,中兴通讯股份有限公司-无线产品经营部,|通信业|10000人以上|,陈女士
python开发工程师,南京-雨花台区,,9-15k·14薪,经验不限统招本科,升智信息科技(南京)有限公司,|计算机软件|50-99人|,辛女士
python后端开发工程师,南京-雨花台区,,14-25k,3-5年本科及以上,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,何女士
"Software Engineer(C#, Python, JavaScript)",南京,,24-25k,1-3年统招本科,Citrix(思杰),|计算机软件|已上市|10000人以上|,蒋女士
python开发工程师,南京,,15-25k·13薪,1-3年本科及以上,润和软件,|政务/公共服务|创业板上市|10000人以上|,吴女士
python开发,南京,,15-30k,3-5年本科及以上,南京瑞海文信息科技有限公司,|IT服务|1-49人|,欧先生
Python后端工程师,南京-玄武区,,12-20k·14薪,3-5年本科及以上,鱼跃医疗,|医疗器械|已上市|5000-10000人|,林女士
python爬虫开发工程师,南京,,12-25k,经验不限统招本科,冰鉴科技,|互联网金融|C轮|100-499人|,刘女士
python开发工程师,南京-浦口区,,12-20k·13薪,1-3年本科及以上,南京低功耗芯片技术研究院有限公司,|教育培训|100-499人|,陆女士
python爬虫开发工程师,南京,,10-30k·13薪,1-3年统招本科,软通动力技术服务,|互联网/电商|10000人以上|,刘女士
python,南京,,10-15k,3-5年本科及以上,魔迪多维数码科技,|机械/机电/重工|50-99人|,陆女士
python,南京,,9-14k·13薪,1-3年本科及以上,南京众安信息科技有限公司,|网络安全|融资未公开|1-49人|,王女士
Python,南京-鼓楼区,,15-30k·14薪,5-10年本科及以上,墨云科技,|互联网/电商|A轮|1-49人|,王女士
python后台开发工程师,南京-雨花台区,,13-20k,经验不限本科及以上,亚信科技,|通信业|10000人以上|,刘女士
python开发工程师,南京,,16-28k·14薪,1-3年本科及以上,南京控维通信科技有限公司,|通信业|B轮|100-499人|,王女士
"Sr. Software Engineer (C#, Python, Java)",南京,,25-28k,5-10年统招本科,Citrix(思杰),|计算机软件|已上市|10000人以上|,蒋女士
运维工程师(DevOps/SCM/Linux/Jenkins/python),南京,,15-20k,3-5年本科及以上,Citrix(思杰),|计算机软件|已上市|10000人以上|,徐先生
"Software Engineer (C#, Python)",南京,,20-25k,3-5年统招本科,Citrix(思杰),|计算机软件|已上市|10000人以上|,蒋女士
python开发,南京,,12-15k·16薪,1-3年本科及以上,南京深一科技有限公司,|计算机软件|1-49人|,翟女士
python后端开发工程师,南京,,11-18k,1-3年本科及以上,中新赛克,|通信业|1000-2000人|,李先生
java开发/python开发,南京-江宁区,,10-20k·13薪,经验不限本科及以上,上海辰仕科技发展有限公司,|IT服务|融资未公开|50-99人|,张女士
大数据平台开发工程师（JAVA/Python）,南京-浦口区,,20-25k,1-3年统招本科,一拓(南京)软件信息技术有限公司,|50-99人|,孙女士
python实习生,南京,,5-10k·13薪,经验不限本科及以上,中科创达软件股份有限公司,|计算机/网络设备|已上市|5000-10000人|,石女士
python开发工程师,南京,,9-12k,1-3年大专及以上,南京华苏科技有限公司,|大数据|战略投资|5000-10000人|,陈先生
python开发工程师,南京,,15-25k,3-5年本科及以上,南京星链高科技发展有限公司,|计算机软件|A轮|50-99人|,吕女士
Python开发工程师,南京,,8-13k,3-5年本科及以上,POLIXIR,|人工智能|天使轮|50-99人|,秦女士
Python/Java/C++/C后端开发工程师,南京-雨花台区,,20-40k,3-5年本科及以上,华为,|通信业|10000人以上|,王先生
python开发初中高级,南京,,12-25k,3-5年统招本科,中软国际科技,|IT服务|10000人以上|,王女士
python开发工程师,南京,,12-18k·14薪,一年以下本科及以上,万得,|互联网/电商|其他|2000-5000人|,HR
python开发工程师,南京,,10-15k,1-3年统招本科,易宝软件科技(南京)有限公司,|互联网/电商|1000-2000人|,马女士
Python开发工程师,南京-雨花台区,,10-15k,经验不限大专及以上,杭州世平信息科技有限公司,|计算机软件|B轮|100-499人|,李女士
python,南京,,面议,经验不限统招本科,华为,|通信业|10000人以上|,HR
Python开发工程师,南京,,9-15k,1-3年本科及以上,诚迈科技,|计算机软件|已上市|2000-5000人|,成女士
C++/Python/QT软件工程师,南京,,12-24k,1-3年本科及以上,思力科(深圳)电子科技有限公司,|电子/芯片/半导体|100-499人|,王先生
C++/Python/QT软件工程师,南京-秦淮区,,12-25k,1-3年本科及以上,思力科(深圳)电子科技有限公司,|电子/芯片/半导体|100-499人|,王先生
python开发,南京-雨花台区,,9-13k,1-3年本科及以上,文思海辉,|计算机软件|10000人以上|,王女士
python,南京,,14-28k·14薪,3-5年本科及以上,整合云计算公司,|互联网/电商|C轮|500-999人|,苏女士
Python测试开发工程师(VXSP),南京,,10-18k,1-3年本科及以上,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,郭女士
python开发,南京-江宁区,,15-25k,1-3年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,郭女士
Python前端开发工程师,南京-雨花台区,,10-20k,3-5年统招本科,南京网眼信息技术有限公司,|大数据广告|B轮|100-499人|,陈女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
python web开发工程师,南京-秦淮区,,10-15k,1-3年统招本科,南京晨烨信息技术有限公司,|计算机软件|1-49人|,陈先生
python爬虫工程师,南京,,10-15k·13薪,1-3年统招本科,钉子网络,|互联网/电商|融资未公开|100-499人|,张女士
开发工程师（C#/.NET，GO，Nodejs，Python）,南京-鼓楼区,,13-18k,经验不限本科及以上,南京奥派信息产业股份公司,|互联网/电商|新三板上市|100-499人|,蔡先生
自动驾驶规划控制算法,南京-江宁区,,35-65k·13薪,经验不限硕士及以上,某自动驾驶芯片公司,|自动驾驶|融资未公开|100-499人|,钱女士
后端工程师,南京,,10-15k·13薪,3-5年大专及以上,南京捷希科技有限公司,|通信业|100-499人|,陈女士
汽车IVI自动化软件工程师,南京-江宁区,,25-40k,3-5年本科及以上,优华劳斯汽车设计,|汽车/摩托车|100-499人|,王先生
java高级开发工程师,南京,,12-20k,3-5年本科及以上,D5渲染器,|互联网/电商|A轮|1-49人|,孙女士
软件工程师,南京-栖霞区,,10-20k,3-5年统招本科,博西华电器(江苏)有限公司,|家具/家电|2000-5000人|,徐女士
硬件工程师,南京-江宁区,,10-20k·15薪,经验不限统招本科,爱立信中国,|通信业|10000人以上|,易女士
高级大数据工程师,南京-雨花台区,,面议,3-5年本科及以上,满帮集团,|互联网/电商|5000-10000人|,吴先生
测试工程师 AUTOSAR Adaptive Platform,南京-江宁区,,10-20k,3-5年本科及以上,叠拓信息技术(北京)有限公司南京分公司,|通信业|10000人以上|,刘女士
软件工程师,南京-江宁区,,10-18k,1-3年本科及以上,叠拓信息技术(北京)有限公司南京分公司,|通信业|10000人以上|,刘女士
高级软件工程师,南京,,15-30k,5-10年本科及以上,叠拓信息技术(北京)有限公司南京分公司,|通信业|10000人以上|,刘女士
高级开发工程师（数据平台）(J12649),南京-雨花台区,,面议,3-5年统招本科,满帮集团,|互联网/电商|5000-10000人|,吴先生
Senior CI/CD/CM Engineer,南京-栖霞区,,12-24k,5-10年本科及以上,博西华电器(江苏)有限公司,|家具/家电|2000-5000人|,徐女士
高级质量测试工程师,南京,,面议,经验不限本科及以上,华晨宝马,|汽车/摩托车|10000人以上|,HR
高级自动化测试工程师,南京-栖霞区,,10-20k,5-10年统招本科,博西华电器(江苏)有限公司,|家具/家电|2000-5000人|,徐女士
测试工程师,南京,,面议,经验不限本科及以上,华晨宝马,|汽车/摩托车|10000人以上|,HR
DevOps (运维开发）,南京-雨花台区,,15-25k·13薪,5-10年统招本科,宝马诚迈信息技术有限公司,|计算机软件|100-499人|,阎女士
 预研发工程师,南京-栖霞区,,7-15k·14薪,1-3年本科及以上,博西华电器(江苏)有限公司,|家具/家电|2000-5000人|,徐女士
IP验证工程师,南京,,42-60k,3-5年统招本科,青岛柯锐思德电子科技有限公司,|芯片/集成电路|50-99人|,柳女士
IC物理层设计工程师,南京,,42-60k,3-5年统招本科,青岛柯锐思德电子科技有限公司,|芯片/集成电路|50-99人|,柳女士
IC物理层设计工程师,南京-浦口区,,42-60k,3-5年统招本科,青岛柯锐思德电子科技有限公司,|芯片/集成电路|50-99人|,柳女士
IP验证工程师,南京-浦口区,,42-60k,3-5年统招本科,青岛柯锐思德电子科技有限公司,|芯片/集成电路|50-99人|,柳女士
数据分析预研发工程师,南京-栖霞区,,面议,3-5年本科及以上,博西华电器(江苏)有限公司,|家具/家电|2000-5000人|,徐女士
工程师（后端开发）,南京,,面议,经验不限本科及以上,华晨宝马,|汽车/摩托车|10000人以上|,HR
声学工程师 Acoustic Engineer,南京-栖霞区,,面议,1-3年本科及以上,博西华电器(江苏)有限公司,|家具/家电|2000-5000人|,徐女士
预研发工程师 Predevelopment engineer,南京-栖霞区,,面议,1-3年本科及以上,博西华电器(江苏)有限公司,|家具/家电|2000-5000人|,徐女士
数字电路验证工程师,南京,,20-50k·14薪,3-5年硕士及以上,南京益昂通信技术有限公司,|电子/芯片/半导体|B轮|50-99人|,成女士
数字电路设计工程师,南京,,20-50k·14薪,3-5年硕士及以上,南京益昂通信技术有限公司,|电子/芯片/半导体|B轮|50-99人|,成女士
少儿编程老师,南京,,8-13k,经验不限本科及以上,南京蓝骑士文化发展有限公司,|教育培训|50-99人|,周女士
C++软件开发工程师,南京-雨花台区,,10-20k,1-3年本科及以上,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
大数据研发系统工程师,南京-雨花台区,,15-25k,3-5年硕士及以上,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
量化开发工程师,南京-雨花台区,,11-20k,经验不限本科及以上,江苏南京某投资管理有些公司,|基金/证券/投资|融资未公开|1-49人|,徐先生
汽车cae/cfd工程师,南京,,20-35k,3-5年学历不限,南京某大数据产业发展有限公司,|互联网/电商|融资未公开|100-499人|,王先生
