职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
python开发工程师,杭州-上城区,,28-40k·18薪,3-5年统招本科,著名科技公司,|基金|1000-2000人|,孙女士
Python测试开发,杭州-余杭区,,15-20k,3-5年大专及以上,某网络科技有限公司,|互联网/电商|已上市|10000人以上|,黎女士
python后端开发工程师,杭州-西湖区,,10-15k,1-3年本科及以上,杭州五色云网络技术有限公司,|互联网/电商|融资未公开|50-99人|,张女士
后端开发工程师（python）,杭州,,25-30k,3-5年统招本科,国内知名互联网公司,|互联网+|2000-5000人|,邢女士
python测试工程师,杭州,,14-20k,3-5年大专及以上,软通动力技术服务,|互联网/电商|10000人以上|,丁女士
高级Python 3-6名,杭州,,15-30k·13薪,3-5年本科及以上,和骏出行,|IT服务|其他|100-499人|,房女士
python开发工程师,杭州-滨江区,,15-30k,1-3年本科及以上,廊坊新奥智能科技有限公司,|能源/水利|,刘女士
python后台开发工程师,杭州-滨江区,,17-30k,1-3年硕士及以上,大华技术,|电子/芯片/半导体|沪深A股上市|10000人以上|,郑女士
高级python开发工程师（EHR系统）,杭州,,15-30k·16薪,3-5年本科及以上,网易集团,|互联网/电商|已上市|10000人以上|,和先生
python后端开发工程师,杭州,,20-40k·14薪,5-10年本科及以上,杭州览众数据科技有限公司,|计算机软件|B轮|100-499人|,李女士
python爬虫工程师,杭州,,20-30k·13薪,3-5年本科及以上,翻车信息科技(南京)有限公司,|大数据|天使轮|50-99人|,张女士
python,杭州-西湖区,,12-21k,1-3年大专及以上,佰钧成技术,|计算机软件|融资未公开|5000-10000人|,李女士
python,杭州-西湖区,,12-15k,3-5年学历不限,佰钧成技术,|计算机软件|融资未公开|5000-10000人|,廖女士
Python开发工程师,杭州-萧山区,,12-24k·16薪,1-3年统招本科,浙江大学计算机创新技术研究院,|人工智能|1-49人|,丁女士
RPA开发工程师（python）,杭州,,5-7k·15薪,经验不限大专及以上,杭州宜格化妆品有限公司,|互联网/电商|500-999人|,郁先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Python WEB开发工程师（杭州）(J10360),杭州-滨江区,,10-15k·13薪,1-3年大专及以上,善诚科技发展上海,|IT服务|100-499人|,孙女士
python,杭州-西湖区,,15-20k,3-5年统招本科,佰钧成技术,|计算机软件|融资未公开|5000-10000人|,别女士
Python开发实习生,杭州,,3-5k,经验不限统招本科,杭州迪普科技股份有限公司,|通信业|沪深A股上市|1000-2000人|,闫先生
J-资深数据研发工程师(Python方向),杭州-余杭区,,15-25k,3-5年本科及以上,大搜车,|O2O服务|D轮|2000-5000人|,方女士
python开发工程师,杭州-余杭区,,12-23k,3-5年本科及以上,国信蓝桥数字科技(北京)有限公司,|教育培训|100-499人|,赵女士
python开发工程师,杭州-余杭区,,15-25k,3-5年本科及以上,国信蓝桥数字科技(北京)有限公司,|教育培训|100-499人|,张女士
python爬虫工程师,杭州-西湖区,,8-10k·13薪,1-3年学历不限,杭州天创进出口有限公司,|贸易/进出口|100-499人|,许先生
Python算法测试,杭州,,11-20k,1-3年本科及以上,软通动力信息系统服务有限公司杭州分公司,|计算机软件|融资未公开|10000人以上|,田女士
蚂蚁集团-python工程师/技术专家-AI平台方向,杭州,,30-60k·13薪,3-5年统招本科,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
后端工程师  （Python方向）,杭州,,20-40k·14薪,3-5年本科及以上,杭州览众数据科技有限公司,|计算机软件|B轮|100-499人|,周先生
python开发工程师,杭州,,18-30k·16薪,3-5年本科及以上,涂鸦智能,|计算机软件|美股上市|2000-5000人|,刘先生
python后端开发工程师2,杭州,,8-11k,1-3年本科及以上,杭州银帆环境科技有限公司,|环保|100-499人|,钱先生
测试工程师（Python 、自动化）,杭州,,11-17k,5-10年本科及以上,北京科蓝软件系统股份有限公司,|计算机软件|已上市|2000-5000人|,陈征
python后端开发工程师,杭州,,7-10k,1-3年统招本科,杭州银帆环境科技有限公司,|环保|100-499人|,钱先生
python开发工程师,杭州,,11-20k,1-3年本科及以上,力太互联,|物联网|C轮|100-499人|,杨女士
python开发工程师,杭州-滨江区,,11-22k,3-5年本科及以上,力太互联,|物联网|C轮|100-499人|,赵女士
python开发工程师,杭州-拱墅区,,13-26k·16薪,3-5年统招本科,杭州创重科技有限公司,|互联网/电商|,童女士
python实习生,杭州-滨江区,,3-5k,经验不限本科及以上,安恒信息,|计算机软件|科创板上市|2000-5000人|,周女士
高级Python爬虫工程师（Insight）,杭州-滨江区,,10-20k,3-5年学历不限,丁香园,|移动医疗|D轮|1000-2000人|,HR
python爬虫工程师,杭州-余杭区,,18-35k·15薪,经验不限本科及以上,浙江同花顺网络科技有限公司,|基金/证券/投资|融资未公开|5000-10000人|,杜先生
python程序员,杭州-余杭区,,7-10k,经验不限本科及以上,杭州信购电子商务有限公司,|融资未公开|50-99人|,王先生
python开发工程师,杭州-滨江区,,20-25k·16薪,5-10年大专及以上,税友软件集团,|计算机软件|其他|2000-5000人|,林女士
python开发工程师,杭州,,20-30k,3-5年本科及以上,欣未来,|专业服务|50-99人|,朱先生
python开发工程师,杭州,,9-14k,1-3年本科及以上,马陆科技,|交通/物流/运输|融资未公开|1-49人|,陈先生
python高级工程师,杭州-西湖区,,14-30k,经验不限本科及以上,缔盟云,|互联网/电商|1-49人|,陈先生
HTTP接口自动化测试开发工程师-Python,杭州-滨江区,,15-30k,3-5年本科及以上,亿咖通,|计算机/网络设备|B轮|1000-2000人|,徐先生
Python开发工程师（实习）,杭州-滨江区,,3-5k,经验不限本科及以上,安恒信息,|计算机软件|科创板上市|2000-5000人|,周女士
Python开发工程师（高级）,杭州-滨江区,,15-25k·15薪,3-5年本科及以上,安恒信息,|计算机软件|科创板上市|2000-5000人|,周女士
Java/Python工程师（量化模型分析方向),杭州-西湖区,,面议,1-3年本科及以上,美国道富,|投资理财|2000-5000人|,李先生
python全栈工程师,杭州-上城区,,10-15k,1-3年大专及以上,浙江简麦科技有限公司,|跨境电商|融资未公开|1-49人|,刘先生
Python开发工程师-DevOps方向,杭州,,20-35k·14薪,3-5年本科及以上,有赞,|行业Saas|已上市|2000-5000人|,杨女士
python爬虫工程师,杭州-上城区,,10-13k,1-3年大专及以上,浙江简麦科技有限公司,|跨境电商|融资未公开|1-49人|,刘先生
python开发工程师,杭州-萧山区,,8-13k·14薪,1-3年本科及以上,杭州明象科技有限公司,|CRM|融资未公开|1-49人|,岳先生
python开发工程师,杭州,,20-30k,3-5年学历不限,上海崧泓企业管理咨询有限公司,|专业服务|1-49人|,周女士
python开发工程师,杭州,,8-13k·14薪,1-3年本科及以上,杭州明象科技有限公司,|CRM|融资未公开|1-49人|,游女士
python开发工程师,杭州-滨江区,,9-20k,1-3年本科及以上,天玑科技,|计算机软件|已上市|1000-2000人|,乔女士
python爬虫开发工程师,杭州-滨江区,,12-18k,3-5年本科及以上,工保科技(浙江)有限公司,|互联网+|B轮|100-499人|,高女士
python开发工程师,杭州,,11-20k,5-10年大专及以上,浙江博圣生物技术股份有限公司,|医疗器械|500-999人|,宣女士
python测试工程师,杭州,,10-15k,1-3年本科及以上,软通动力信息系统服务有限公司杭州分公司,|计算机软件|融资未公开|10000人以上|,梅女士
python开发,杭州-西湖区,,15-20k·13薪,5-10年硕士及以上,网新恒天,|计算机软件|1000-2000人|,崔女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
python爬虫工程师,杭州-余杭区,,12-20k,3-5年本科及以上,杭州石木隅科技有限公司,|互联网/电商|融资未公开|100-499人|,袁先生
python研发工程师,杭州-西湖区,,20-40k,3-5年本科及以上,深圳市社群独角兽科技有限公司,|企业服务软件|,HR
python开发,杭州-滨江区,,8-20k,1-3年统招本科,文思海辉,|计算机软件|10000人以上|,钟女士
python后端开发工程师,杭州-余杭区,,20-30k,3-5年本科及以上,字节跳动有限公司,|大数据|D轮|10000人以上|,王先生
阿里云智能事业群-ECS资源调度-Java/Python专家-杭州/北京,杭州-西湖区,,30-50k·16薪,3-5年统招本科,阿里云,|互联网/电商|10000人以上|,彭先生
Python开发工程师,杭州,,20-30k·15薪,3-5年本科及以上,涂鸦智能,|计算机软件|美股上市|2000-5000人|,HR
Python开发工程师,杭州-滨江区,,15-25k·14薪,3-5年统招本科,新奥(中国)燃气投资有限公司廊坊分公司,|能源/水利|10000人以上|,杜女士
Python软件开发工程师,杭州-滨江区,,10-20k,1-3年本科及以上,文思海辉,|计算机软件|10000人以上|,HR
Python软件工程师,杭州,,8-15k,1-3年大专及以上,河南东京软件科技有限公司,|计算机软件|融资未公开|100-499人|,张先生
Python,杭州,,8-22k,1-3年本科及以上,浙江高速广告有限责任公司,|专业服务|战略投资|1-49人|,屠先生
Python开发工程师,杭州,,15-30k,1-3年统招本科,艾耕科技,|人工智能|A轮|100-499人|,HR
python后端开发工程师,杭州-余杭区,,15-25k,1-3年本科及以上,浙江木链物联网科技有限公司,|IT服务|融资未公开|100-499人|,钟女士
python/go实习生,杭州-余杭区,,5-6k,经验不限学历不限,杭州默安科技有限公司,|互联网/电商|A轮|100-499人|,李女士
Python资深开发工程师,杭州-余杭区,,面议,5-10年本科及以上,亿方云,|互联网/电商|战略投资|100-499人|,HR
"开发工程师（C++, JAVA,Python）",杭州,,12-24k,经验不限本科及以上,华为,|通信业|10000人以上|,柳女士
高级python开发,杭州,,20-30k,3-5年本科及以上,杭州默安科技有限公司,|互联网/电商|A轮|100-499人|,李女士
高德-Python后端开发专家-车联网,杭州,,面议,5-10年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
高级Python研发工程师,杭州,,12-24k·14薪,1-3年统招本科,杭州默安科技有限公司,|互联网/电商|A轮|100-499人|,于女士
python软件工程师,杭州,,20-30k·15薪,经验不限本科及以上,某某医疗科技（杭州）有限公司,|制药/生物工程|D轮及以上|100-499人|,黄女士
软件开发（Java/python/C++/C/JS),杭州-滨江区,,13-26k,经验不限统招本科,北京外企德科人力资源服务上海有限公司,|通信业|融资未公开|5000-10000人|,李女士
Python开发工程师（杭州）,杭州-滨江区,,20-40k,经验不限统招本科,华为,|通信业|10000人以上|,郝女士
python后端开发工程师,杭州,,13-18k·13薪,1-3年大专及以上,马尚住(杭州)科技有限公司,|计算机软件|50-99人|,余女士
Python编程讲师,杭州-拱墅区,,8-15k,经验不限本科及以上,杭州幻码教育科技有限公司,|教育培训|1-49人|,HR
python爬虫工程师,杭州,,12-20k,1-3年本科及以上,钢易通,|工业互联网|1000-2000人|,高女士
python爬虫工程师,杭州-滨江区,,12-20k·13薪,经验不限本科及以上,乐其电商,|互联网/电商|2000-5000人|,蔡女士
python爬虫工程师,杭州,,8-15k·14薪,3-5年统招本科,浙江有数数字科技有限公司,|大数据|战略投资|100-499人|,唐先生
python开发、C++(数字场景实验室研究员),杭州-萧山区,,20-25k,1-3年硕士及以上,浙江省北大信息技术高等研究院,|政务/公共服务|100-499人|,徐女士
python开发工程师,杭州-滨江区,,10-15k,经验不限本科及以上,华为,|通信业|10000人以上|,王先生
python开发工程师,杭州,,9-14k,3-5年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,刘先生
解决方案开发高级工程师,杭州-滨江区,,10-20k,3-5年本科及以上,东方日升新能源股份有限公司,|新能源|沪深A股上市|5000-10000人|,陈女士
数据工程师,杭州-余杭区,,15-20k,1-3年本科及以上,杭州智君信息科技有限公司,|金融科技|1-49人|,严女士
测试开发工程师,杭州,,25-35k,3-5年统招本科,白鹭资管,|基金|50-99人|,周女士
嵌入式自动化测试,杭州-西湖区,,15-25k·15薪,5-10年本科及以上,闪马智能,|人工智能|A轮|100-499人|,孙先生
Web Engineer-前端方向,杭州-西湖区,,17-34k·14薪,3-5年本科及以上,软视视频软件(杭州)有限公司,|计算机软件|美股上市|2000-5000人|,刘女士
测试工程师 - 杭州,杭州-余杭区,,10-30k,5-10年本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,张先生
golang开发工程师,杭州,,13-18k·13薪,1-3年统招本科,BroadLink,|智能家居|D轮|100-499人|,熊女士
软件工程师（前端开发）,杭州,,10-20k,1-3年本科及以上,帷盛科技,|机械/机电/重工|100-499人|,王女士
软件工程师,杭州-上城区,,15-25k,一年以下硕士及以上,杭州恩和生物科技有限公司,|生物工程|50-99人|,李女士
软件开发/数据分析工程师,杭州,,15-25k·15薪,经验不限硕士及以上,之江实验室,|人工智能|2000-5000人|,刘女士
风控建模工程师,杭州-西湖区,,15-25k·15薪,3-5年统招本科,邦盛科技,|计算机软件|C轮|500-999人|,尹女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
GIS数据处理工程师,杭州-滨江区,,10-15k·13薪,3-5年本科及以上,爱换换能源(上海)有限公司,|新能源|50-99人|,邱先生
高级/资深全栈开发工程师,杭州,,18-36k·16薪,5-10年本科及以上,网易集团,|互联网/电商|已上市|10000人以上|,和先生
R&D Engineer(78605281),杭州,,面议,3-5年本科及以上,ABB,|仪器/电气/自动化|10000人以上|,HR
测试开发专家,杭州,,15-30k·16薪,5-10年本科及以上,边锋网络,|游戏产业|1000-2000人|,章女士
技术开发岗（永安资本）,杭州-上城区,,10-15k·18薪,1-3年本科及以上,永安期货,|基金/证券/投资|新三板上市|1000-2000人|,陈女士
安全工程师,杭州-西湖区,,25-40k,5-10年本科及以上,e签宝,|企业服务软件|D轮|500-999人|,陈先生
算法工程师,杭州-余杭区,,40-60k·15薪,经验不限硕士及以上,独角兽公司,|互联网/电商|C轮|500-999人|,刘女士
生信分析科学家,杭州,,40-55k,3-5年博士,临床检测企业/肿瘤研发企业/干细胞类企业,|医疗信息化|融资未公开|100-499人|,李女士
IC验证硬件工程师,杭州,,15-25k·15薪,3-5年统招本科,某知名AI芯片公司,|人工智能芯片|100-499人|,吕先生
高级自动化测试,杭州-拱墅区,,30-50k·16薪,5-10年统招本科,一体化数据管理平台,|企业服务软件|A轮|50-99人|,麦先生
自动化测试,杭州-拱墅区,,30-50k,10年以上统招本科,杭州某某信息技术有限公司,|大数据|A轮|1-49人|,施先生
FPGA逻辑算法专家,杭州,,35-60k·14薪,10年以上统招本科,某大型集团公司,|电子/芯片/半导体|10000人以上|,田女士
软件工程师,杭州,,15-25k,1-3年本科及以上,杭州某光伏有限公司,|新能源|B轮|100-499人|,李先生
搜索算法,杭州-滨江区,,15-23k·13薪,经验不限本科及以上,杭州拓扑时空科技有限公司,|人工智能|新三板上市|100-499人|,张先生
数据挖掘工程师,杭州-滨江区,,20-25k·13薪,经验不限本科及以上,杭州拓扑时空科技有限公司,|人工智能|新三板上市|100-499人|,张先生
人工智能算法工程师,杭州-余杭区,,15-30k,经验不限硕士及以上,杭州晟视科技有限公司,|医疗器械|融资未公开|1-49人|,朱女士
运维,杭州-滨江区,,11-18k,3-5年本科及以上,易宝软件科技(南京)有限公司,|互联网/电商|1000-2000人|,朱先生
Web前端开发工程师（初级）,杭州-西湖区,,4-7k,经验不限本科及以上,凌锐蓝信,|通信业|A轮|50-99人|,毛女士
编程教师,杭州,,10-15k,经验不限大专及以上,杭州新东方进修学校,|教育培训|融资未公开|2000-5000人|,陈女士
软件开发工程师,杭州-拱墅区,,13-25k,5-10年本科及以上,浙江数问生物技术,|医疗器械|50-99人|,夏女士
后端开发高级工程师-EMR/大数据云平台,杭州-余杭区,,30-70k,5-10年本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,陈女士
软件测试工程师,杭州-滨江区,,15-22k·14薪,5-10年统招本科,浙江某信息技术公司,|计算机软件|战略融资|5000-10000人|,丁女士
数据仓库专家,杭州-西湖区,,25-45k·16薪,3-5年统招本科,某大型互联网公司,|互联网金融|D轮及以上|10000人以上|,周女士
量化交易员,杭州,,30-40k·18薪,经验不限统招本科,杭州某知名量化公司,|基金|50-99人|,荣女士
开发工程师,杭州,,26-50k,经验不限本科及以上,知名大型量化投资基金公司,|人工智能|100-499人|,高先生
数据挖掘/开发专家,杭州-拱墅区,,40-70k·15薪,5-10年统招本科,知名云计算公司,|大数据|100-499人|,卓先生
SDK软件工程师-Software Engineer - SDK,杭州-余杭区,,23-53k·13薪,3-5年本科及以上,上海曦智科技有限公司,|半导体|A轮|50-99人|,韩女士
测试工程师（大数据方向） (MJ000192),杭州-上城区,,15-23k,1-3年本科及以上,蒲惠智造,|互联网/电商|100-499人|,帅女士
数据分析师 (MJ000178),杭州-上城区,,15-25k,1-3年硕士及以上,蒲惠智造,|互联网/电商|100-499人|,帅女士
数据仓库工程师,杭州-滨江区,,20-40k·15薪,5-10年统招本科,亿咖通,|计算机/网络设备|B轮|1000-2000人|,王女士
渲染农场TD,杭州-余杭区,,30-50k,5-10年本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,杜女士
交付工程师,杭州-西湖区,,9-11k,1-3年大专及以上,杭州数美科技有限公司,|电子商务|A轮|100-499人|,郭女士
资深感知算法工程师,杭州-滨江区,,35-45k,5-10年本科及以上,Michael Page,|人力资源|5000-10000人|,林先生
高级决策规划算法工程师,杭州-滨江区,,35-45k·14薪,5-10年本科及以上,Michael Page,|人力资源|5000-10000人|,林先生
DBA工程师,杭州-上城区,,25-35k·14薪,5-10年本科及以上,Michael Page,|人力资源|5000-10000人|,林先生
图形算法工程师,杭州,,30-50k,3-5年硕士及以上,黑格智能 黑格科技,|3D打印|B轮|500-999人|,叶女士
oracle dba工程师,杭州,,15-30k,3-5年本科及以上,Michael Page,|人力资源|5000-10000人|,李女士
阿里云智能事业群-云产品交付技术架构师-西部 (西安、成都、重庆）,杭州,,面议,5-10年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
测试工程师,杭州,,20-40k·14薪,1-3年本科及以上,浙江吉利控股集团,|汽车/摩托车|10000人以上|,郦先生
阿里云智能事业群-虚拟化技术专家(边缘计算)-北京/杭州,杭州,,面议,5-10年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
C++/Qt开发工程师,杭州,,15-30k,1-3年硕士及以上,之江实验室,|人工智能|2000-5000人|,沈女士
软件工程师,杭州,,15-30k,经验不限硕士及以上,之江实验室,|人工智能|2000-5000人|,沈女士
应用软件与系统工程师（安卓）,杭州,,15-30k,经验不限硕士及以上,之江实验室,|人工智能|2000-5000人|,沈女士
电子工程师,杭州,,15-30k,经验不限硕士及以上,之江实验室,|人工智能|2000-5000人|,沈女士
嵌入式系统工程师,杭州,,15-30k,经验不限硕士及以上,之江实验室,|人工智能|2000-5000人|,沈女士
感存算一体类人触觉高级研究专员,杭州,,15-30k,经验不限博士,之江实验室,|人工智能|2000-5000人|,沈女士
商业数据分析师-快消,杭州,,16-25k·13薪,3-5年本科及以上,杭州惠合信息科技有限公司,|O2O服务|A轮|50-99人|,车女士
反欺诈工程师,杭州-西湖区,,20-35k·14薪,3-5年硕士及以上,软视视频软件(杭州)有限公司,|计算机软件|美股上市|2000-5000人|,刘女士
计算光学研究专员,杭州,,15-30k,经验不限博士,之江实验室,|人工智能|2000-5000人|,沈女士
数字图像智能识别算法研究专员,杭州,,15-30k,经验不限博士,之江实验室,|人工智能|2000-5000人|,沈女士
bigdata architect 大数据开发专家,杭州-西湖区,,30-45k·14薪,5-10年硕士及以上,软视视频软件(杭州)有限公司,|计算机软件|美股上市|2000-5000人|,刘女士
数据分析工程师,杭州-西湖区,,20-35k·14薪,3-5年本科及以上,软视视频软件(杭州)有限公司,|计算机软件|美股上市|2000-5000人|,刘女士
自动化测试工程师,杭州-西湖区,,12-24k·14薪,3-5年本科及以上,软视视频软件(杭州)有限公司,|计算机软件|美股上市|2000-5000人|,刘女士
后端php开发工程师,杭州-拱墅区,,8-15k·13薪,1-3年大专及以上,杭州自由人科技有限公司,|IT服务|1-49人|,刘先生
前端开发工程师,杭州-滨江区,,10-15k·13薪,3-5年大专及以上,杭州脉流科技有限公司,|计算机软件|融资未公开|50-99人|,余女士
SRE专家/高级工程师-Data大数据引擎,杭州-余杭区,,35-75k,5-10年本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,陈女士
数据工程师（算法方向）,杭州-滨江区,,25-50k·14薪,3-5年本科及以上,杭州易有料科技有限公司,|企业服务软件|B轮|100-499人|,刘先生
推荐算法工程师,杭州-滨江区,,25-50k·14薪,3-5年本科及以上,杭州易有料科技有限公司,|企业服务软件|B轮|100-499人|,刘先生
高级搜索研发工程师 (MJ004520),杭州-西湖区,,20-40k·13薪,3-5年统招本科,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
大数据开发工程师,杭州-滨江区,,15-20k·14薪,1-3年统招本科,杭州睿琪软件有限公司,|计算机软件|100-499人|,陆女士
区块链工程师（双休，分布式办公）,杭州,,35-55k·15薪,3-5年统招本科,也奇科技,|开发者服务|50-99人|,谈女士
数据专家 - 大数据方向,杭州-萧山区,,15-30k,5-10年统招本科,智马达汽车有限公司,|汽车/摩托车|500-999人|,郑先生
数据专家 - 信息检索方向,杭州-萧山区,,15-30k,5-10年统招本科,智马达汽车有限公司,|汽车/摩托车|500-999人|,郑先生
数据专家-算法方向,杭州-萧山区,,15-30k,5-10年统招本科,智马达汽车有限公司,|汽车/摩托车|500-999人|,郑先生
数字供应链事业部-算法工程师-商品,杭州,,面议,1-3年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
软件测试工程师(J10470),杭州-拱墅区,,15-20k·15薪,3-5年统招本科,浙报数字文化集团股份有限公司,|互联网/电商|已上市|2000-5000人|,林女士
多感知融合算法工程师,杭州-余杭区,,20-25k·14薪,3-5年硕士及以上,海康智联,|IT服务|100-499人|,彭女士
阿里集团-CRO-IOT反入侵运营工程师-杭州,杭州,,面议,3-5年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
数据分析师,杭州-西湖区,,18-25k·13薪,3-5年本科及以上,数跑科技,|大数据营销|100-499人|,姚女士
市场调研与分析经理,杭州-萧山区,,15-30k,5-10年统招本科,智马达汽车有限公司,|汽车/摩托车|500-999人|,郑先生
优化算法工程师,杭州-余杭区,,18-30k·13薪,1-3年硕士及以上,杭州派迩信息技术有限公司,|计算机软件|A轮|100-499人|,王女士
测试开发工程师,杭州,,10-15k,5-10年统招本科,穆林科技,|计算机软件|融资未公开|1000-2000人|,贾女士
商品研究实习生,杭州-上城区,,2-3k,经验不限硕士及以上,敦和资管,|基金|100-499人|,王女士
fpga研发工程师,杭州-余杭区,,15-30k·14薪,3-5年本科及以上,浙江禾川科技股份有限公司,|仪器/电气/自动化|1000-2000人|,陶女士
iOS 资深研发工程师-短视频产品（基础技术方向）,杭州-余杭区,,35-65k·15薪,3-5年统招本科,字节跳动,|互联网/电商|其他|10000人以上|,刘女士
高级/生物信息工程师（临检业务）(FY35382083),杭州,,10-15k,经验不限本科及以上,泛生子,|制药/生物工程|美股上市|500-999人|,HR
DBA数据库管理员,杭州,,8-14k·14薪,5-10年本科及以上,杭州富芯半导体有限公司,|电子/芯片/半导体|100-499人|,杨女士
激光雷达感知算法工程师,杭州-余杭区,,15-25k·14薪,3-5年本科及以上,海康智联,|IT服务|100-499人|,彭女士
系统研发工程师（C++）,杭州-西湖区,,20-40k·14薪,5-10年本科及以上,齐治科技,|计算机软件|融资未公开|100-499人|,邓女士
java开发,杭州-西湖区,,15-30k,3-5年本科及以上,齐治科技,|计算机软件|融资未公开|100-499人|,邓女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
图像算法工程师,杭州-余杭区,,15-25k·14薪,3-5年本科及以上,海康智联,|IT服务|100-499人|,彭女士
golang软件工程师,杭州,,20-30k·13薪,3-5年本科及以上,江苏元宇宙科技开发有限公司,|计算机软件|1-49人|,宋女士
技术风险与效能部-数据研发工程师/专家-基础设施平台,杭州-余杭区,,25-45k·16薪,1-3年统招本科,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,卢女士
数据统计分析岗,杭州-拱墅区,,面议,1-3年统招本科,浙江高速公路智能收费运营服务有限公司,|交通/物流/运输|1-49人|,许先生
测试开发,杭州,,18-30k·14薪,5-10年统招本科,浙江禾连网络,|互联网/电商|B轮|100-499人|,俞女士
阿里集团-数据科学专家-业务平台,杭州,,面议,3-5年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
系统工程师,杭州,,12-24k,5-10年统招本科,天能电池集团股份有限公司,|新能源|已上市|10000人以上|,姚女士
Aliexpress-高级前端工程师/专家-AE技术,杭州,,面议,3-5年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
资深java开发工程师,杭州-余杭区,,15-25k,3-5年本科及以上,矩阵数据,|新能源/电动汽车|A轮|100-499人|,杨女士
高级财务分析经理,杭州-余杭区,,15-20k·13薪,5-10年本科及以上,浙江博多控股集团有限公司,|贸易/进出口|融资未公开|1000-2000人|,黄女士
搜索推荐算法工程师,杭州-滨江区,,21-40k,5-10年本科及以上,浙江吉利控股集团,|汽车/摩托车|10000人以上|,朱先生
数据架构师,杭州-萧山区,,25-41k,5-10年本科及以上,杭州高新技术产业开发区(滨江)人才管理服务中心,|中介服务|50-99人|,汤先生
算法研发经理,杭州-滨江区,,50-80k,10年以上本科及以上,华芯巨数,|芯片/集成电路|天使轮|50-99人|,鄢女士
机器学习/数据挖掘/自然语言处理工程师（应届生）,杭州,,15-30k,经验不限硕士及以上,硕磐智能,|计算机软件|其他|50-99人|,周先生
算法工程师（应届生）,杭州,,15-30k·14薪,经验不限硕士及以上,硕磐智能,|计算机软件|其他|50-99人|,周先生
前端开发工程师（应届生）,杭州,,15-30k,经验不限统招本科,硕磐智能,|计算机软件|其他|50-99人|,周先生
测试开发工程师,杭州-西湖区,,15-25k,1-3年统招本科,个推,|互联网/电商|沪深A股上市|500-999人|,李先生
Intern - Report Automation,杭州,,面议,一年以下本科及以上,奥地利保时捷控股中国区总部(宝爱捷中国),|汽车/摩托车|1000-2000人|,李先生
服务端测试工程师,杭州,,15-25k·14薪,1-3年本科及以上,个推,|互联网/电商|沪深A股上市|500-999人|,杨女士
测试开发工程师,杭州,,15-25k,5-10年本科及以上,浙江深大智能科技有限公司,|互联网/电商|500-999人|,HR
devops工程师,杭州-滨江区,,10-20k·13薪,3-5年本科及以上,爱换换能源(上海)有限公司,|新能源|50-99人|,邱先生
bi实习生,杭州-滨江区,,3-5k,经验不限大专及以上,爱换换能源(上海)有限公司,|新能源|50-99人|,邱先生
算法工程师（杭州）,杭州-滨江区,,20-40k,3-5年统招本科,华芯巨数,|芯片/集成电路|天使轮|50-99人|,鄢女士
数据分析师,杭州,,6-11k,经验不限本科及以上,HUONU火奴数据,|大数据营销|100-499人|,张女士
算法工程师（NLP方向）,杭州-西湖区,,20-30k,1-3年本科及以上,顺网科技,|云存储|沪深A股上市|1000-2000人|,朱女士
大数据开发工程师(应届生),杭州,,15-30k·14薪,经验不限硕士及以上,硕磐智能,|计算机软件|其他|50-99人|,周先生
大数据测试工程师,杭州-西湖区,,10-20k,1-3年统招本科,个推,|互联网/电商|沪深A股上市|500-999人|,李先生
SRE,杭州,,12-16k,1-3年本科及以上,兴源环境科技股份有限公司,|环保|已上市|1000-2000人|,黄女士
RPA开发工程师,杭州-滨江区,,10-20k,经验不限本科及以上,东方日升新能源股份有限公司,|新能源|沪深A股上市|5000-10000人|,陈女士
设备数据分析工程师,杭州-余杭区,,10-20k,经验不限硕士及以上,浙江晶盛机电股份有限公司,|仪器/电气/自动化|沪深A股上市|2000-5000人|,李女士
