职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
python爬虫工程师,北京-海淀区,,13-20k·15薪,3-5年本科及以上,天融信科技,|计算机软件|2000-5000人|,付先生
python开发工程师/运维工程师,北京-西城区,,9-14k,经验不限本科及以上,北京澜灵科技有限责任公司,|计算机软件|50-99人|,邱女士
python后端开发工程师,北京-海淀区,,10-30k,1-3年大专及以上,华瑞新智科技(北京)有限公司,|计算机软件|其他|50-99人|,任女士
python开发工程师,北京-海淀区,,13-20k·15薪,1-3年本科及以上,天融信科技,|计算机软件|2000-5000人|,付先生
python开发工程师,北京-海淀区,,16-30k,3-5年本科及以上,独到科技(北京)有限公司,|人工智能|战略投资|,姚女士
级爬程师（Python 向）,北京-昌平区,,20-35k·13薪,3-5年本科及以上,加和(北京)信息科技有限公司,|互联网/电商|A轮|100-499人|,丁女士
python开发工程师,北京-朝阳区,,12-18k,经验不限统招本科,上海文谛资产管理有限公司,|基金/证券/投资|50-99人|,陈女士
Python后端开发工程师（北京）,北京-朝阳区,,15-30k·14薪,经验不限本科及以上,大地量子,|航空/航天|A轮|50-99人|,张先生
RPA/Python,北京-东城区,,12-20k,5-10年本科及以上,中电金信,|计算机软件|其他|10000人以上|,魏女士
高级Python开发工程师,北京,,18-25k,5-10年本科及以上,北京云杉世纪网络科技有限公司,|计算机软件|100-499人|,刘女士
DF-python高级开发工程师,北京-海淀区,,20-35k,3-5年本科及以上,北京云杉世纪网络科技有限公司,|计算机软件|100-499人|,任女士
python后端开发工程师,北京,,20-25k,5-10年大专及以上,首都在线,|互联网/电商|沪深A股上市|100-499人|,HR
python后端开发工程师,北京-朝阳区,,18-30k·13薪,1-3年统招本科,北极数据,|企业服务软件|A轮|1-49人|,张女士
python后端开发工程师,北京,,18-30k·13薪,1-3年统招本科,数据大厂,|计算机软件|A轮|1-49人|,刘女士
python,北京-海淀区,,15-30k·14薪,3-5年本科及以上,某知名互联网公司,|专业服务|2000-5000人|,师女士
Java/Python/JavaScript/C/C++软件开发工程师,北京-西城区,,30-60k·15薪,经验不限统招本科,XX国内TOP投资公司（中国大陆NO1符合全球投资业绩标准 (GIPS)  机构）,|基金/证券/投资|100-499人|,麻女士
python爬虫,北京-海淀区,,12-20k,经验不限学历不限,能科科技股份有限公司,|互联网/电商|已上市|500-999人|,王女士
自动化测试工程师（Python Java）,北京-海淀区,,25-50k·14薪,1-3年学历不限,知名智能驾驶方案供应商,|互联网/电商|C轮|5000-10000人|,何先生
python开发工程师,北京-朝阳区,,14-22k,经验不限学历不限,某资产管理有限公司,|基金/证券/投资|50-99人|,魏女士
自动驾驶-工程系统研发岗（C/C++/Python/JAVA语言）,北京,,30-60k·15薪,3-5年学历不限,某知名汽车新能源企业,|汽车/摩托车|2000-5000人|,李女士
高级云平台开发工程师（go python）,北京,,30-60k·16薪,3-5年统招本科,北京某某信息技术有限公司,|互联网/电商|已上市|5000-10000人|,崔先生
python爬虫工程师,北京,,30-45k,3-5年统招本科,某大数据科技有限公司,|计算机软件|100-499人|,黄先生
Python开发（外派京东）,北京,,20-30k,经验不限本科及以上,软通动力,|互联网/电商|10000人以上|,张女士
python金牌讲师,北京,,20-30k,3-5年本科及以上,达内时代科技集团有限公司,|教育培训|10000人以上|,李女士
python后端开发工程师,北京,,30-50k,经验不限本科及以上,武汉郭辉科技有限公司,|计算机软件|100-499人|,马先生
python开发工程师,北京-海淀区,,12-16k,3-5年大专及以上,汉克时代,|IT服务|2000-5000人|,张先生
python,北京,,10-15k,3-5年本科及以上,北京联龙博通电子商务技术有限公司,|计算机软件|已上市|5000-10000人|,贾女士
python后端开发工程师,北京-朝阳区,,20-40k,1-3年统招本科,北京亮道智能汽车技术有限公司,|汽车/摩托车|A轮|50-99人|,颜女士
python后端开发工程师,北京-朝阳区,,12-24k·14薪,1-3年本科及以上,MRS茗日科技,|其他行业|A轮|1-49人|,王女士
python数据平台工程师,北京-海淀区,,25-50k·14薪,经验不限本科及以上,北京初速度科技有限公司,|自动驾驶|100-499人|,吴女士
Python开发工程师-双休+三餐+大厂,北京,,12-22k·13薪,3-5年大专及以上,柯信信息科技有限公司,|计算机软件|10000人以上|,赵女士
Python开发工程师,北京,,25-40k,3-5年本科及以上,国美控股,|互联网/电商|10000人以上|,陈女士
Python开发实习生 (MJ000263),北京-海淀区,,3-6k,经验不限本科及以上,北京红棉小冰科技有限公司,|人工智能|100-499人|,周女士
 自动化工具开发专家(Java/Python),北京,,12-25k,1-3年本科及以上,亚马逊,|互联网/电商|5000-10000人|,梁女士
python后端开发工程师,北京-朝阳区,,18-26k·14薪,3-5年本科及以上,深圳迪巨智能科技有限公司,|人工智能|100-499人|,杨女士
python自动化测试开发工程师,北京-昌平区,,15-35k·15薪,1-3年统招本科,泰康人寿保险有限责任公司,|保险|10000人以上|,李女士
python运维开发工程师,北京,,15-25k·14薪,3-5年本科及以上,升鑫网络,|云安全|C轮|500-999人|,田女士
资深量化系统开发工程师（C++/Python）,北京,,面议,3-5年统招本科,平方和投资,|基金/证券/投资|50-99人|,吴女士
Python/Golang开发工程师-小米电视,北京-海淀区,,15-30k,3-5年统招本科,小米,|互联网/电商|港股上市|10000人以上|,王女士
后端开发工程师（Golang/Python）,北京-海淀区,,15-40k·13薪,经验不限统招本科,大数医达,|医疗信息化|B轮|100-499人|,肖女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Python开发工程师-北京,北京,,10-20k,1-3年统招本科,杭州迪普科技股份有限公司,|通信业|沪深A股上市|1000-2000人|,王女士
高级Python后端开发工程师,北京,,30-50k·14薪,5-10年统招本科,专注于SaaS和出海营销领域的科技公司,|企业服务软件|已上市|100-499人|,成女士
python,北京,,20-35k·14薪,5-10年本科及以上,某世界500强外资企业,|IT服务|D轮及以上|2000-5000人|,王女士
安全工程师/架构师python/golang,北京-朝阳区,,30-60k·15薪,3-5年学历不限,某大型汽车生产公司,|汽车/摩托车|100-499人|,朱女士
python工程师,北京-丰台区,,15-25k,1-3年统招本科,北京搜房网络技术有限公司,|互联网/电商|融资未公开|10000人以上|,刘先生
python后端开发工程师,北京,,35-50k·15薪,3-5年统招本科,知名互联网公司,|互联网/电商|1000-2000人|,许女士
python工程师,北京,,20-40k·13薪,3-5年本科及以上,某数字金融企业,|互联网金融|100-499人|,杨先生
Python 研发工程师,北京-海淀区,,20-30k·13薪,3-5年统招本科,标贝(北京)科技有限公司,|人工智能|A轮|100-499人|,李先生
python开发工程师,北京,,20-30k,1-3年学历不限,某集团,|互联网+|10000人以上|,任先生
高级python工程师,北京,,20-50k·14薪,5-10年统招本科,云迹科技,|人工智能|C轮|500-999人|,刘女士
python开发工程师,北京,,20-30k·16薪,1-3年本科及以上,深尚科技,|人工智能|天使轮|50-99人|,宋女士
python后端开发工程师,北京-海淀区,,30-45k·16薪,5-10年统招本科,感易智能,|计算机软件|B轮|100-499人|,于女士
python开发工程师,北京,,10-30k,经验不限统招本科,北京遨奇思特文化有限责任公司,|影视文化|1-49人|,何先生
python实训讲师,北京,,15-20k,3-5年统招本科,达内时代科技集团有限公司,|教育培训|10000人以上|,李女士
python,北京,,20-40k·14薪,3-5年本科及以上,知名互联网公司,|电子商务|B轮|2000-5000人|,卢女士
python开发工程师,北京,,12-16k,1-3年大专及以上,欢畅科技(大连)有限公司,|互联网/电商|100-499人|,赵女士
.net/python开发,北京-海淀区,,10-15k·13薪,1-3年本科及以上,博彦科技,|IT服务|已上市|10000人以上|,陈女士
容器平台开发/后台开发（Go/Rust/Python）,北京,,28-55k·16薪,经验不限本科及以上,外企互联网,|通信基础设施|100-499人|,杨先生
python后端开发工程师,北京-朝阳区,,50-80k·14薪,3-5年统招本科,某知名车企,|自动驾驶|50-99人|,杨女士
Python开发工程师-安全方向,北京-海淀区,,20-40k,经验不限本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,宋女士
高级Python开发工程师（ETL方向）,北京,,25-35k·14薪,5-10年本科及以上,中能融安,|电力|50-99人|,于女士
Python开发工程师,北京-海淀区,,10-15k·13薪,1-3年统招本科,北京市博汇科技股份有限公司,|IT服务|已上市|100-499人|,张女士
python,北京,,20-30k,1-3年大专及以上,某大型互联网公司,|互联网/电商|已上市|10000人以上|,林女士
机器学习平台开发工程师（python/c++）,北京,,15-30k·13薪,3-5年统招本科,中国移动通信有限公司研究院,|通信业|500-999人|,庞先生
Python - 高级工程师/Tech Lead/研发经理,北京-海淀区,,30-60k·15薪,5-10年统招本科,恒锐,|医疗器械|1-49人|,潘女士
python后端开发工程师,北京,,20-40k·13薪,3-5年大专及以上,某互联网公司 ,|互联网+|战略融资|100-499人|,张先生
高级python开发工程师,北京-朝阳区,,25-35k·14薪,经验不限统招本科,某医疗科技公司,|计算机软件|D轮及以上|100-499人|,张女士
python后端开发工程师,北京-朝阳区,,20-40k·13薪,3-5年学历不限,金融服务咨询公司,|互联网金融|50-99人|,陈女士
python后端开发工程师,北京-朝阳区,,20-40k·13薪,3-5年学历不限,金融服务咨询公司,|互联网金融|50-99人|,陈女士
python后端开发工程师,北京-海淀区,,35-60k·15薪,5-10年学历不限,某互联网职能硬件公司,|互联网/电商|C轮|500-999人|,温先生
python开发,北京-海淀区,,25-40k·14薪,3-5年统招本科,国内知名互联网公司,|人工智能|融资未公开|500-999人|,聂女士
python,北京,,35-50k·15薪,3-5年统招本科,国内知名IT企业,|人工智能|100-499人|,杨女士
Python开发,北京,,15-22k,3-5年统招本科,中科天玑数据科技股份有限公司,|互联网/电商|战略投资|100-499人|,于女士
高级python开发工程师,北京-朝阳区,,25-35k·14薪,经验不限统招本科,知名AI医疗科技公司,|AI行业应用|D轮及以上|100-499人|,赵女士
python开发工程师,北京-海淀区,,14-20k·13薪,1-3年大专及以上,微创软件,|计算机软件|5000-10000人|,刘先生
Python,北京,,30-60k·15薪,3-5年统招本科,亿聘世纪,|互联网/电商|战略融资|100-499人|,李先生
python爬虫工程师,北京,,20-30k·14薪,3-5年大专及以上,O2O出行,|O2O服务|B轮|500-999人|,赵先生
高级python开发工程师,北京-朝阳区,,25-35k·14薪,5-10年统招本科,北京某医疗科技公司,|计算机软件|D轮及以上|100-499人|,齐女士
python开发工程师,北京-朝阳区,,15-20k·13薪,1-3年大专及以上,天弛网络,|通信业|其他|50-99人|,王女士
python工程师,北京-东城区,,20-40k·14薪,3-5年本科及以上,中诚信数字科技(北京)有限公司,,张先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
python开发工程师,北京,,11-19k,经验不限学历不限,某有限公司,|金融科技|50-99人|,钟女士
python,北京,,20-40k·16薪,1-3年统招本科,北京某猎头公司,|人力资源|融资未公开|50-99人|,林女士
后台开发工程师（Python）,北京-海淀区,,20-30k·15薪,1-3年统招本科,北京久尺网络科技有限公司,|互联网+|100-499人|,费女士
python后端开发工程师,北京,,18-30k·13薪,3-5年本科及以上,北京蓝叠科技有限公司,|互联网/电商|100-499人|,宋女士
国际化定价补贴平台开发（Golang、Python、Java）,北京-海淀区,,40-70k·15薪,3-5年本科及以上,滴滴,|O2O服务|其他|5000-10000人|,张女士
Python量化工程师,北京-朝阳区,,15-30k,3-5年本科及以上,北京理享家商务信息咨询有限公司,|金融科技|D轮|100-499人|,郭女士
python人工智能讲师,北京,,20-30k,3-5年统招本科,达内时代科技集团有限公司,|教育培训|10000人以上|,李女士
python讲师,北京,,20-30k,3-5年统招本科,达内时代科技集团有限公司,|教育培训|10000人以上|,李女士
Python全栈开发,北京-海淀区,,50-80k,5-10年统招本科,某美资科技公司中国研发中心,|互联网+|A轮|500-999人|,王女士
python后端开发工程师,北京,,20-30k·15薪,3-5年统招本科,北京某科技有限公司,|车联网|A轮|100-499人|,潘先生
python开发工程师,北京,,30-45k·15薪,3-5年统招本科,北京某科技有限公司,|车联网|A轮|100-499人|,潘先生
python后端开发工程师,北京,,30-55k·15薪,经验不限统招本科,某车企,|计算机软件|已上市|1000-2000人|,朱女士
python开发工程师,北京-海淀区,,30-45k·16薪,3-5年学历不限,北京主线科技有限公司,|智能硬件|B轮|100-499人|,焦先生
python爬虫工程师,北京,,35-65k·16薪,经验不限统招本科,国内某知名互联网公司,|社交网络|其他|1000-2000人|,尹先生
python,北京-海淀区,,20-30k,3-5年本科及以上,用友网络科技股份有限公司,|计算机软件|已上市|10000人以上|,王先生
python教研讲师,北京-海淀区,,15-25k,3-5年本科及以上,北京联合伟世科技股份有限公司,|AI行业应用|融资未公开|100-499人|,李女士
高级python开发工程师,北京,,30-50k·15薪,经验不限统招本科,国内某知名TOP私募基金团队,|计算机/网络设备|融资未公开|500-999人|,宋先生
蚂蚁集团-OceanBase开源生态工具研发 java/go/python-北京/杭州/上海/深圳,北京-朝阳区,,40-50k·16薪,3-5年统招本科,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,徐先生
python开发工程师,北京-顺义区,,12-17k,3-5年统招本科,纬创软件,|计算机软件|5000-10000人|,白女士
python开发工程师,北京-朝阳区,,10-20k·13薪,1-3年大专及以上,杭州菱歌数字科技有限公司,|计算机软件|B轮|1-49人|,王女士
高级python工程师,北京,,20-30k·13薪,5-10年本科及以上,凯捷咨询(中国)有限公司,|专业服务|2000-5000人|,刘女士
Python开发工程师（健康医疗数据组）,北京-昌平区,,15-25k·15薪,1-3年本科及以上,泰康保险集团股份有限公司,|保险|10000人以上|,孟女士
python爬虫工程师,北京,,15-30k,1-3年统招本科,北京法先生科技有限公司,|互联网/电商|100-499人|,姜女士
Senior Python(机器学习),北京,,20-30k·13薪,3-5年本科及以上,凯捷咨询(中国)有限公司,|专业服务|2000-5000人|,刘女士
python开发工程师(J12037),北京-海淀区,,10-15k·14薪,1-3年统招本科,神州数码(中国)有限公司,|计算机/网络设备|沪深A股上市|5000-10000人|,张先生
软件工程师（Python/PHP/Java） 校招,北京,,11-20k,3-5年本科及以上,智线云科技(北京)有限公司,|互联网/电商|A轮|100-499人|,高女士
后端开发工程师（python）,北京,,15-30k·13薪,3-5年硕士及以上,中国移动通信有限公司研究院,|通信业|500-999人|,庞先生
中后台开发工程师（python),北京-海淀区,,30-60k,3-5年统招本科,国内某一线私募基金公司,|保险|100-499人|,王女士
python开发工程师,北京-海淀区,,30-40k·14薪,5-10年统招本科,国内某知名互联网公司,|互联网/电商|融资未公开|500-999人|,安女士
python后台开发工程师,北京,,20-26k·14薪,3-5年学历不限,北京某科技公司,|计算机软件|100-499人|,戚女士
python爬虫开发工程师,北京,,20-26k·14薪,3-5年学历不限,北京某科技公司,|计算机软件|100-499人|,戚女士
软件开发（java/C/python）,北京,,14-28k·15薪,1-3年统招本科,某知名500强公司,|计算机软件|融资未公开|10000人以上|,韩女士
python开发工程师,北京-顺义区,,14-21k·13薪,3-5年学历不限,南天,|IT服务|已上市|5000-10000人|,尚女士
python开发工程师,北京,,20-40k·18薪,经验不限统招本科,北京某量化私募基金公司,|基金/证券/投资|50-99人|,肖女士
python,北京,,20-40k,3-5年统招本科,某网络安全公司,|互联网/电商|B轮|50-99人|,吴女士
专家Python工程师,北京,,40-60k·15薪,5-10年本科及以上,某互联网+公司,|互联网/电商|B轮|100-499人|,阴女士
python爬虫工程师111,北京,,12-13k,一年以下学历不限,北京物腾联同创科技有限公司,|社交网络|港股上市|2000-5000人|,屠先生
python后端开发工程师,北京,,25-45k·13薪,3-5年统招本科,国际知名互联网公司,|互联网/电商|已上市|500-999人|,王女士
高级python工程师,北京,,50-80k,1-3年本科及以上,一家专注于碳排放管理的软件和咨询服务提供商,|IT服务|A轮|50-99人|,刘先生
Python,北京-大兴区,,60-80k·14薪,经验不限统招本科,能源互联网公司,|互联网+|1-49人|,娄女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Senior or Lead Development Engineer-Python,北京,,面议,5-10年统招本科,Mastercard万事达卡,|金融科技|100-499人|,仇女士
中间件工程师（Go/python）,北京-朝阳区,,18-35k·14薪,3-5年统招本科,掌阅科技股份有限公司,|内容(音视频/阅读)|沪深A股上市|500-999人|,郭先生
Python工程师,北京,,13-20k·13薪,1-3年统招本科,极道科技(北京)有限公司,|计算机软件|A轮|50-99人|,王女士
python开发工程师,北京,,20-30k,经验不限本科及以上,百度时代网络,|兴趣社区|已上市|10000人以上|,董先生
量化开发工程师Python,北京-海淀区,,50-80k,经验不限统招本科,启林投资,|基金|1-49人|,俞女士
量化开发工程师/技术专家（python）,北京-海淀区,,50-80k,1-3年统招本科,启林投资,|基金|1-49人|,HR
python开发工程师,北京-海淀区,,20-30k·14薪,3-5年本科及以上,小赢科技,|互联网/电商|已上市|500-999人|,周女士
python后端开发工程师,北京,,25-50k·13薪,经验不限本科及以上,国内知名互联网公司,|大数据|D轮及以上|1000-2000人|,刘女士
OpenStack研发工程师（python/golang),北京,,30-60k·16薪,经验不限本科及以上,互联网独角兽公司,|互联网/电商|100-499人|,丁女士
python高级开发工程师,北京,,20-25k·13薪,5-10年学历不限,某跨国科技公司,|IT服务|已上市|1000-2000人|,杨女士
python高级开发工程师,北京-海淀区,,25-30k·14薪,5-10年统招本科,某知名外资国内合资公司,|互联网/电商|100-499人|,程先生
Python后端工程师,北京-朝阳区,,20-40k·13薪,3-5年统招本科,某加密金融领域科技公司,|金融科技|50-99人|,郑女士
python高级开发工程师,北京-海淀区,,15-20k,3-5年大专及以上,国内知名上市集团,|互联网/电商|5000-10000人|,高先生
Python高级开发（北京）,北京-海淀区,,14-20k,3-5年大专及以上,联想,|互联网/电商|已上市|10000人以上|,许女士
中级Python后端开发工程师,北京-丰台区,,15-20k,3-5年本科及以上,扩扩帮,|专业服务|融资未公开|1-49人|,周先生
高级python工程师,北京,,面议,3-5年本科及以上,MoSeeker仟寻,|互联网/电商|B轮|100-499人|,王女士
python工程师,北京,,20-30k·13薪,经验不限本科及以上,金融公司,|基金/证券/投资|100-499人|,鲍先生
python工程师,北京,,13-30k,3-5年统招本科,理工雷科,|电子/芯片/半导体|500-999人|,刘女士
python开发工程师,北京-朝阳区,,20-30k,1-3年统招本科,深圳市弘源泰平资产管理有限公司,|基金/证券/投资|1-49人|,王女士
高级软件研发工程师 Python (MJ000017),北京,,20-40k·15薪,5-10年统招本科,云迹科技,|人工智能|C轮|500-999人|,杨先生
python开发工程师,北京-朝阳区,,20-35k,3-5年统招本科,深圳市某资产管理有限公司,|基金/证券/投资|融资未公开|1-49人|,贾先生
Python研发工程师,北京-海淀区,,16-36k,经验不限统招本科,红杉资本中国基金,|基金|100-499人|,蒋女士
python,北京-朝阳区,,10-16k·13薪,1-3年统招本科,凯捷咨询(中国)有限公司,|专业服务|2000-5000人|,许女士
Python,北京,,15-25k·13薪,3-5年本科及以上,广州蓝图人力资源有限公司,|专业服务|1-49人|,何女士
python数据工程师,北京,,面议,3-5年硕士及以上,江苏智云天工科技有限公司,|计算机软件|50-99人|,赵先生
python开发工程师,北京-海淀区,,18-35k,5-10年本科及以上,北京瑞华高科技术有限责任公司,|互联网/电商|100-499人|,朱女士
python数据工程师,北京-海淀区,,7-15k,1-3年本科及以上,唯思数据,|人工智能|50-99人|,杨女士
python高级研发工程师,北京-海淀区,,25-50k,3-5年本科及以上,墨云科技,|互联网/电商|A轮|1-49人|,葛女士
Python研发经理,北京-海淀区,,25-50k,5-10年本科及以上,墨云科技,|互联网/电商|A轮|1-49人|,葛女士
python数据开发工程师,北京,,30-60k,1-3年硕士及以上,北京量化对冲基金,|基金/证券/投资|融资未公开|1-49人|,孙先生
python开发工程师,北京-海淀区,,25-50k·16薪,经验不限统招本科,百亿私募公司,|基金/证券/投资|100-499人|,杨先生
python开发工程师,北京-海淀区,,30-55k·16薪,5-10年本科及以上,头部互联网公司,|互联网/电商|10000人以上|,陈先生
python软件开发工程师,北京,,20-30k,经验不限统招本科,某互联网公司,|互联网/电商|天使轮|1-49人|,朱女士
python开发工程师（高级）,北京-朝阳区,,25-35k·14薪,3-5年学历不限,推想医疗科技股份有限公司,|计算机软件|D轮|100-499人|,马先生
高级python开发工程师,北京-朝阳区,,25-35k·14薪,3-5年学历不限,推想医疗科技股份有限公司,|计算机软件|D轮|100-499人|,马先生
python开发工程师,北京-西城区,,13-17k,3-5年大专及以上,中天智信(北京)科技有限公司,|专业服务|1-49人|,刘女士
Python,北京,,20-35k,1-3年统招本科,深思普慧,|金融科技|A轮|1-49人|,沈先生
python后端开发工程师,北京,,15-25k,1-3年本科及以上,财富引擎,|基金/证券/投资|A轮|100-499人|,高女士
Python高级开发工程师(北京/南京）,北京-海淀区,,20-40k·14薪,3-5年学历不限,墨云科技,|互联网/电商|A轮|1-49人|,曹先生
Python架构师（云计算）,北京,,20-30k,5-10年本科及以上,华胜天成,|IT服务|沪深A股上市|2000-5000人|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Python后端工程师,北京-朝阳区,,15-20k,经验不限本科及以上,靖禾管理咨询(上海)有限公司,|芯片/集成电路|1-49人|,孟先生
python工程师,北京-朝阳区,,15-20k,3-5年统招本科,新三板上市综合人力资源服务供应商,|行业解决方案|已上市|500-999人|,金先生
python后端开发工程师,北京-海淀区,,20-30k·15薪,3-5年统招本科,国内知名游戏开发公司,|游戏开发|不需要融资|500-999人|,肖女士
Python - 资深工程师/Java 技术专家/架构师/高级研发经理,北京,,50-60k·15薪,5-10年统招本科,某科技公司,|人工智能|C轮|500-999人|,李女士
python开发工程师,北京-海淀区,,15-20k,1-3年统招本科,联想全球总部研究院,|互联网/电商|10000人以上|,付女士
Python,北京-海淀区,,20-40k·14薪,3-5年统招本科,创新工场,|人工智能|C轮|100-499人|,翟先生
高级python开发工程师,北京-房山区,,8-14k,1-3年大专及以上,精诚工坊电子集成技术(北京)有限公司,|互联网/电商|1-49人|,辛先生
后端开发工程师（Python&Go方向）,北京,,15-30k·15薪,1-3年统招本科,iHandy,|互联网/电商|融资未公开|100-499人|,刘女士
python后端开发工程师,北京,,30-50k,1-3年统招本科,北京初速度科技有限公司,|自动驾驶|100-499人|,陈女士
python开发工程师,北京-朝阳区,,12-20k,1-3年本科及以上,北京神州泰岳软件股份有限公司,|计算机软件|创业板上市|2000-5000人|,杨女士
python爬虫工程师,北京-海淀区,,12-20k,1-3年大专及以上,中琨工程咨询(北京)有限公司,|专业服务|100-499人|,高女士
python爬虫开发工程师,北京,,24-27k·16薪,1-3年统招本科,Baidu,|互联网/电商|美股上市|10000人以上|,张女士
Python后端工程师,北京,,10-15k,3-5年本科及以上,北京联创信安科技股份有限公司,|云存储|新三板上市|100-499人|,刘先生
Python后端开发,北京,,12-20k,5-10年本科及以上,北京联创信安科技股份有限公司,|云存储|新三板上市|100-499人|,刘先生
python开发工程师,北京-朝阳区,,30-35k·16薪,3-5年统招本科,某大型银行国企,|互联网金融|500-999人|,王女士
python开发工程师,北京-朝阳区,,30-35k·16薪,3-5年统招本科,某top大行,|银行|不需要融资|500-999人|,李先生
后端开发（python/c++/go）,北京-朝阳区,,25-45k·13薪,3-5年统招本科,图森未来,|汽车研发|已上市|500-999人|,桑女士
python开发工程师,北京-朝阳区,,12-19k,经验不限统招本科,某资产管理有限公司,|金融科技|50-99人|,张先生
Python后端开发工程师 - APP打车平台,北京-海淀区,,30-60k·15薪,经验不限硕士及以上,深圳裹动智驾科技有限公司,|人工智能|B轮|100-499人|,秦女士
高级python开发工程师,北京-朝阳区,,25-40k·14薪,3-5年学历不限,某财商教育科技公司,|互联网理财|D轮及以上|1000-2000人|,徐女士
python后端开发工程师,北京,,15-30k·14薪,1-3年本科及以上,乐元素科技(北京)股份有限公司,|游戏开发|B轮|500-999人|,张女士
python开发工程师,北京,,15-20k,经验不限本科及以上,纬创软件,|计算机软件|5000-10000人|,白女士
资深Python开发工程师,北京,,28-40k,3-5年本科及以上,国汽智控(北京)科技有限公司,|自动驾驶|天使轮|100-499人|,周女士
python工程师,北京,,21-30k·13薪,1-3年本科及以上,某软件公司,|企业服务软件|B轮|100-499人|,吕女士
高级python开发工程师,北京,,20-40k·14薪,3-5年本科及以上,国美控股,|互联网/电商|10000人以上|,王先生
python开发,北京-丰台区,,15-20k,3-5年本科及以上,某互联网公司,|计算机/网络设备|已上市|2000-5000人|,门女士
Python,北京,,20-30k·14薪,3-5年统招本科,国内知名互联网公司,|互联网/电商|500-999人|,付先生
Python web,北京,,18-25k·13薪,经验不限统招本科,北京某知名咨询公司,|互联网/电商|50-99人|,滕女士
python开发工程师,北京,,16-20k,3-5年统招本科,汉克时代,|IT服务|2000-5000人|,李女士
毫末智行-python开发工程师,北京,,25-40k·15薪,3-5年本科及以上,毫末智行科技,|汽车研发|100-499人|,郭女士
Python,北京,,15-25k·13薪,经验不限统招本科,北京某数据公司,|大数据|1-49人|,昌先生
Python后端工程师（北极数据）,北京-朝阳区,,15-25k·13薪,1-3年统招本科,国内知名企业,|数据服务商|天使轮|1-49人|,吴先生
python全栈开发,北京-海淀区,,50-80k,5-10年统招本科,某知名外企美国科技公司,|大数据行业应用|A轮|100-499人|,曹女士
Python开发工程师,北京-海淀区,,20-30k,3-5年本科及以上,中科颐达,|通信业|100-499人|,杨女士
大数据PYTHON开发工程师（L4级，5人，北京）,北京-海淀区,,面议,3-5年统招本科,北京计算机技术及应用研究所,|企业服务软件|其他|2000-5000人|,孙女士
Python研究员(J13061),北京-昌平区,,20-40k,3-5年本科及以上,传智教育,|教育培训|沪深A股上市|1000-2000人|,苏女士
Python研究员(J13062),北京,,30-60k,经验不限大专及以上,北京传智播客教育科技有限公司,|教育培训|5000-10000人|,HR
Python开发工程师,北京,,面议,经验不限统招本科,中铁信科技,|IT服务|500-999人|,谷先生
Python实训讲师,北京,,15-30k,3-5年大专及以上,北京千锋互联科技,|教育培训|500-999人|,HR
Python在线讲师,北京,,15-30k,3-5年大专及以上,北京千锋互联科技,|教育培训|500-999人|,HR
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
人力数据分析经理,北京-丰台区,急聘,面议,5-10年本科及以上,圆心科技集团,|医疗信息化|D轮|5000-10000人|,刘女士
私域流量负责人,北京,急聘,12-15k,3-5年本科及以上,阳坊胜利,|餐饮/酒旅/服务|500-999人|,杜女士
二进制分析工程师,北京-海淀区,急聘,9-18k,3-5年本科及以上,北京安天网络安全技术有限公司,|计算机软件|500-999人|,高女士
SFE经理,北京-丰台区,,15-20k,5-10年本科及以上,红珊瑚药业(红安)有限公司,|制药/生物工程|500-999人|,王女士
Python工程师(DR2),北京-朝阳区,,18-28k,1-3年统招本科,CIDER,|电子商务|C轮|100-499人|,邓女士
商业数据分析,北京-朝阳区,,18-35k·14薪,5-10年统招本科,猎聘,|计算机软件|港股上市|2000-5000人|,郭先生
数据分析师,北京-丰台区,,12-18k,1-3年统招本科,北京中指讯博数据信息技术有限公司,|行业Saas|已上市|1000-2000人|,赵先生
Data Analysis/数据分析,北京,,11-25k·14薪,1-3年本科及以上,人人公司,|互联网/电商|美股上市|500-999人|,吴女士
Data Analysis Manager数据分析经理,北京-朝阳区,,面议,3-5年本科及以上,北京恒美广告有限公司上海分公司,|广告/市场/会展|500-999人|,秦女士
Data Analysis数据分析,北京-朝阳区,,15-25k·15薪,3-5年本科及以上,德咨技术管理咨询(上海)有限公司,|专业服务|50-99人|,刘女士
数据统计管理岗（数据分析与数据治理方向）,北京-西城区,,15-20k·24薪,3-5年统招本科,某排名靠前银行理财子公司,|银行|100-499人|,徐女士
